,FIPS_ST,FIPS_CTY,crime_rate_2010,crime_rate_2011,crime_rate_2012,crime_rate_2013,crime_rate_2014
745,18,83,0.03377902885292048,0.03349577101887638,0.027290557579153826,0.02570358601906491,0.008584700417475158
746,18,85,0.018756948214793557,0.018687381837356756,0.01736316997086803,0.019650879219612373,0.014799749286874657
747,18,87,0.006571859513035984,0.007315504582239134,0.008080215472412597,0.006359468984339808,0.005701284096555692
748,18,89,0.04492985403971901,0.0446188674989023,0.04107701941139637,0.039893757544474294,0.037539932630663915
749,18,91,0.04035932580107427,0.03775844912099657,0.0353694481146458,0.030740037950664136,0.02730894532323272
750,18,93,0.01931361286616887,0.02169150911948188,0.025375872667921563,0.021504348657172895,0.021296073235364973
751,18,95,0.035613358047950405,0.05482293469600813,0.03349892894580921,0.030039689546372282,0.026410930603812565
752,18,97,0.06668944893350999,0.067313784420437,0.06807546369508388,0.06512771109551632,0.06132910907509475
753,18,99,0.015770121782746383,0.022858472013702395,0.0187300040256796,0.016542948038176034,0.022722620266120777
754,18,101,0.013547513063673312,0.0120703227499344,0.014719411223551058,0.018427681293914887,0.014389456697149005
755,18,103,0.01143538465707395,0.02483660130718954,0.010918695202308992,0.010305887512334173,0.01741328075096509
756,18,105,0.03810862916201603,0.03547040287282141,0.03713000135484929,0.03182962327563174,0.029232847752584824
757,18,107,0.030322106809358935,0.031394347451655834,0.02728145016986074,0.024442304188249993,0.029063987861664836
758,18,109,0.06282499763638083,0.06575110525820713,0.06507105459985041,0.04931262609674846,0.041600744532340625
759,18,111,0.015936534681269307,0.01725221764336104,0.015276311158042942,0.013063963449457454,0.011881892564923514
760,18,113,0.01154914170313026,0.01362895768197631,0.01415035009014297,0.010976810440538786,0.010765734959959408
764,18,121,0.00859334448353423,0.0060821666284140465,0.0027181770863454976,0.0034610195342288964,0.0037220122128525735
765,18,123,0.03429541595925297,0.02955260637570119,0.02519857573267598,0.015405149880429342,0.020416552480131543
767,18,127,0.021463216466417176,0.02287911912941767,0.020090523096791487,0.01730539031311333,0.014646704491489415
768,18,129,0.07925826229998505,0.09656301145662848,0.06591591591591592,0.05602793805040996,0.023259474989177062
771,18,135,0.02568636575151233,0.029243710816601858,0.02236689142059986,0.020636569701548924,0.03975975975975976
772,18,137,0.015198834062044555,0.017124115311582946,0.015875766924330133,0.01424172440338722,0.012299965951651344
773,18,139,0.0359360625574977,0.03569589840398146,0.02917940141860331,0.04851708575112831,0.04665478697553863
774,18,141,0.04595927165125178,0.04467574777144309,0.0372345009235565,0.03742498103400359,0.0344916944270225
775,18,143,0.03180182788139448,0.04217239251182884,0.04662954035408528,0.0367207078197719,0.026358475263584754
776,18,145,0.028777627424447453,0.027868153566540266,0.026182965299684544,0.021000493074543904,0.02456914810603527
778,18,149,0.025510422462868637,0.01984498765011498,0.009539360605018907,0.006244885653990267,0.0076316328621184185
