,Population,Hispanic_Latino,White,Black,Asian,Urban,NAME,state,county,Hispanic_Latino_share,White_share,Black_share,Asian_share
2663,19677,3443,14836,581,184,0,Lampasas County,48,281,0.1749758601412817,0.7539767240941201,0.029526858769121308,0.009351018956141688
2664,6886,5920,894,18,6,0,La Salle County,48,283,0.8597153645076968,0.12982863781585827,0.00261399941911124,0.0008713331397037467
2665,19263,3077,14674,1255,56,0,Lavaca County,48,285,0.15973628199138246,0.7617712713492187,0.06515080724705394,0.002907127654051809
2666,16612,3724,10798,1772,52,0,Lee County,48,287,0.2241752949674934,0.6500120394895257,0.10666987719720684,0.0031302672766674693
2667,16801,2260,13078,1181,75,0,Leon County,48,289,0.1345158026307958,0.7784060472590917,0.07029343491458842,0.0044640199988095946
2668,75643,13602,52321,8074,337,0,Liberty County,48,291,0.17981835728355566,0.6916833018256812,0.10673823090041379,0.004455137950636543
2669,23384,4465,14433,4041,84,0,Limestone County,48,293,0.1909425248032843,0.6172169004447485,0.17281046869654465,0.0035921997947314403
2670,3302,1007,2213,7,10,0,Lipscomb County,48,295,0.3049666868564506,0.6701998788612962,0.0021199273167777106,0.0030284675953967293
2671,11531,4060,6805,453,56,0,Live Oak County,48,297,0.35209435434914577,0.5901482958980141,0.03928540456161651,0.004856473853091666
2672,19301,1542,17303,102,76,0,Llano County,48,299,0.07989223356302783,0.8964820475623024,0.005284700274597171,0.0039376198124449514
2673,82,18,60,0,0,0,Loving County,48,301,0.21951219512195122,0.7317073170731707,0.0,0.0
2674,278831,88924,159815,19957,5650,0,Lubbock County,48,303,0.3189171935688643,0.573160803497459,0.07157382070142847,0.020263170164006153
2675,5915,2743,2984,113,8,0,Lynn County,48,305,0.46373626373626375,0.504480135249366,0.019103972950126797,0.001352493660185968
2676,8283,2476,5568,133,28,0,McCulloch County,48,307,0.2989255100808886,0.6722202100688156,0.016056984184474224,0.003380417723047205
2677,234906,55471,138295,33892,3128,0,McLennan County,48,309,0.23614126501664495,0.5887248516427848,0.14427898819102108,0.013315964683745839
2678,707,261,432,8,3,0,McMullen County,48,311,0.36916548797736914,0.611032531824611,0.011315417256011316,0.004243281471004243
2679,13664,2688,8030,2687,77,0,Madison County,48,313,0.19672131147540983,0.587675644028103,0.19664812646370022,0.0056352459016393444
2680,10546,328,7564,2319,50,0,Marion County,48,315,0.031101839560022757,0.7172387635122321,0.2198937985966243,0.004741134079271762
2681,4799,2086,2578,67,11,0,Martin County,48,317,0.43467389039383203,0.5371952490102104,0.013961241925401125,0.0022921441967076474
2682,4012,864,3092,14,7,0,Mason County,48,319,0.21535393818544366,0.7706879361914257,0.003489531405782652,0.001744765702891326
2683,36702,14074,17400,4060,693,0,Matagorda County,48,321,0.3834668410440848,0.47408860552558446,0.11062067462263638,0.01888180480627759
2684,54258,51914,1552,75,140,0,Maverick County,48,323,0.9567989973828744,0.028604076818165063,0.0013822846400530797,0.0025802646614324154
2685,46006,22871,21408,913,272,0,Medina County,48,325,0.4971308090249098,0.4653306090509933,0.019845237577707255,0.0059122723123070904
2686,2242,790,1425,11,3,0,Menard County,48,327,0.35236396074933096,0.635593220338983,0.004906333630686887,0.0013380909901873326
2687,136872,51600,72822,8675,1639,0,Midland County,48,329,0.37699456426442224,0.5320445379624759,0.06338038459290432,0.011974691682740079
2688,24757,5780,16216,2380,95,0,Milam County,48,331,0.2334693218079735,0.6550066647816779,0.09613442662681262,0.003837298541826554
2689,4936,818,4024,26,10,0,Mills County,48,333,0.16572123176661263,0.8152350081037277,0.00526742301458671,0.002025931928687196
2690,9403,3481,4753,1043,27,0,Mitchell County,48,335,0.3702009996809529,0.5054769754333723,0.11092204615548229,0.002871424013612677
2691,19719,1930,17347,38,59,0,Montague County,48,337,0.09787514579846848,0.8797099244383589,0.0019270754095035245,0.0029920381358081037
2692,455746,94698,324611,18537,9347,0,Montgomery County,48,339,0.20778679352095247,0.7122629710408868,0.04067397190540345,0.020509231019032532
2693,21904,11542,8370,287,1323,0,Moore County,48,341,0.5269357195032871,0.38212198685171656,0.01310262965668371,0.060399926953981005
2694,12934,1003,8636,2952,43,0,Morris County,48,343,0.07754754909540745,0.6676975413638472,0.22823565795577547,0.0033245708984072984
2695,1210,163,1013,24,0,0,Motley County,48,345,0.1347107438016529,0.8371900826446281,0.019834710743801654,0.0
2696,64524,11356,39699,11573,775,0,Nacogdoches County,48,347,0.17599652842353233,0.6152594383485215,0.17935961812658854,0.01201103465377224
2697,47735,11345,28587,6490,239,0,Navarro County,48,349,0.23766628260186445,0.5988687545825914,0.13595893998114592,0.005006808421493663
2698,14445,403,10825,2891,62,0,Newton County,48,351,0.027898926964347526,0.7493942540671512,0.20013845621322257,0.004292142609899619
2699,15216,5103,9191,666,58,0,Nolan County,48,353,0.33537066246056785,0.6040352260778128,0.043769716088328074,0.003811777076761304
2700,340223,206293,111870,12178,5495,0,Nueces County,48,355,0.6063464257266558,0.3288137486295753,0.0357941702941894,0.016151171437557132
2701,10223,4982,5062,19,24,0,Ochiltree County,48,357,0.48733248557174996,0.49515797711043724,0.0018585542404382276,0.002347647461606182
2702,2052,243,1699,60,17,0,Oldham County,48,359,0.11842105263157894,0.8279727095516569,0.029239766081871343,0.008284600389863547
2703,81837,4766,67895,6922,797,0,Orange County,48,361,0.05823771643633076,0.8296369612766842,0.08458276818553954,0.00973887117074184
2704,28111,4985,21958,597,132,0,Palo Pinto County,48,363,0.17733271673010564,0.7811177119277152,0.021237238091850165,0.004695670733876419
2705,23796,1970,17521,3850,72,0,Panola County,48,365,0.08278702302908052,0.7363002185241218,0.16179189779794922,0.0030257186081694403
2706,116927,12410,99698,1842,631,0,Parker County,48,367,0.10613459679971264,0.8526516544510677,0.015753418799763955,0.0053965294585510614
2707,10269,6164,3943,91,18,0,Parmer County,48,369,0.6002531892102444,0.3839711753822183,0.008861622358554875,0.0017528483786152498
2708,15507,10430,4326,528,74,0,Pecos County,48,371,0.6725994712065518,0.2789707873863417,0.03404913909847166,0.004772038434255497
2709,45413,5959,32830,5153,180,0,Polk County,48,373,0.13121793319093653,0.7229207495651025,0.11346971131614296,0.003963622751194592
2710,121073,42692,59322,11823,4675,0,Potter County,48,375,0.3526137123883938,0.4899688617610863,0.09765182988775367,0.03861306814896798
2711,7818,6521,1136,27,75,0,Presidio County,48,377,0.8341007930416986,0.14530570478383217,0.0034535686876438986,0.009593246354566385
2712,10914,839,9553,249,55,0,Rains County,48,379,0.07687374015026571,0.8752977826644677,0.022814733369983506,0.0050393989371449515
2713,120725,19775,94361,2701,1625,0,Randall County,48,381,0.16380202940567407,0.7816193828950093,0.022373162145371713,0.01346034375647132
2714,3367,2051,1219,65,1,0,Reagan County,48,383,0.6091476091476091,0.362043362043362,0.019305019305019305,0.000297000297000297
2715,3309,814,2398,20,2,0,Real County,48,385,0.2459957691145361,0.7246902387428226,0.0060441220912662436,0.0006044122091266244
2716,12860,849,9503,2211,23,0,Red River County,48,387,0.06601866251944012,0.7389580093312598,0.17192846034214618,0.0017884914463452567
2717,13783,10233,2690,672,118,0,Reeves County,48,389,0.7424363346151056,0.19516796053108904,0.04875571356018284,0.008561271131103533
2718,7383,3487,3337,445,27,0,Refugio County,48,391,0.4723012325612895,0.4519842882297169,0.06027360151699851,0.0036570499796830555
2719,929,74,841,0,2,0,Roberts County,48,393,0.07965554359526372,0.9052744886975242,0.0,0.002152852529601722
2720,16622,2990,9821,3509,96,0,Robertson County,48,395,0.17988208398508002,0.5908434604740705,0.21110576344603538,0.005775478281795211
2721,78337,12470,58046,4397,1850,0,Rockwall County,48,397,0.15918403819395688,0.7409780818770185,0.056129287565262906,0.02361591585074741
2722,10501,3361,6841,165,19,0,Runnels County,48,399,0.3200647557375488,0.6514617655461384,0.01571278925816589,0.001809351490334254
2723,53330,7609,35237,9359,203,0,Rusk County,48,401,0.14267766735420964,0.6607350459403712,0.17549221826364148,0.0038064879054940932
2724,10834,344,9484,778,33,0,Sabine County,48,403,0.03175189219124977,0.8753922835517814,0.07181096547904744,0.0030459664020675652
2725,8865,532,6183,2013,22,0,San Augustine County,48,405,0.06001128031584884,0.6974619289340102,0.22707275803722504,0.0024816694867456288
2726,26384,2880,20204,2662,120,0,San Jacinto County,48,407,0.1091570648878108,0.7657671315949061,0.10089448150394179,0.004548211036992117
2727,64804,35248,27330,902,506,0,San Patricio County,48,409,0.5439170421578915,0.42173322634405286,0.013918893895438553,0.007808159990124066
2728,6131,1715,4135,194,13,0,San Saba County,48,411,0.2797259827108139,0.6744413635622247,0.03164247267982385,0.0021203718806067527
2729,3461,1536,1872,32,4,0,Schleicher County,48,413,0.44380236925744004,0.5408841375325051,0.009245882692863335,0.0011557353366079169
2730,16921,6149,9773,764,48,0,Scurry County,48,415,0.3633945984279889,0.5775663376868979,0.045150995804030494,0.002836711778263696
2731,3378,340,2961,14,9,0,Shackelford County,48,417,0.10065127294256956,0.8765541740674956,0.0041444641799881585,0.0026642984014209592
2732,25448,4164,16535,4414,76,0,Shelby County,48,419,0.16362779000314367,0.6497563659226658,0.17345174473436026,0.002986482238289846
2733,3034,1227,1762,12,6,0,Sherman County,48,421,0.4044166117336849,0.5807514831905076,0.003955174686882004,0.001977587343441002
2734,209714,36088,130246,37195,2550,0,Smith County,48,423,0.17208197831332195,0.6210648788349847,0.17736059585912242,0.012159417110922494
2735,8490,1626,6595,54,40,0,Somervell County,48,425,0.19151943462897528,0.7767962308598351,0.0063604240282685515,0.004711425206124852
2736,60968,58337,2449,15,119,0,Starr County,48,427,0.956846214407558,0.04016861304290775,0.0002460307046319381,0.0019518435900800419
2737,9630,2011,7289,195,31,0,Stephens County,48,429,0.20882658359293874,0.7569055036344756,0.020249221183800622,0.0032191069574247144
2738,1143,365,733,13,0,0,Sterling County,48,431,0.3193350831146107,0.6412948381452318,0.011373578302712161,0.0
2739,1490,209,1206,38,14,0,Stonewall County,48,433,0.14026845637583893,0.8093959731543624,0.025503355704697986,0.009395973154362415
2740,4128,2459,1639,6,5,0,Sutton County,48,435,0.595687984496124,0.39704457364341084,0.0014534883720930232,0.0012112403100775194
2741,7854,3149,4025,552,5,0,Swisher County,48,437,0.40094219505984213,0.5124777183600713,0.07028265851795264,0.0006366182836771072
2742,1809034,482977,937135,262522,83378,0,Tarrant County,48,439,0.26698060954078257,0.5180306174455538,0.14511722831080012,0.046089791568317676
2743,131506,29074,88121,9122,1978,0,Taylor County,48,441,0.22108496950709472,0.6700910985050111,0.06936565631986373,0.015041138807354797
2744,984,467,495,6,4,0,Terrell County,48,443,0.47459349593495936,0.5030487804878049,0.006097560975609756,0.0040650406504065045
2745,12651,6211,5747,565,23,0,Terry County,48,445,0.4909493320686112,0.45427238953442417,0.044660501146154455,0.00181803809975496
2746,1641,152,1453,9,7,0,Throckmorton County,48,447,0.09262644728823888,0.8854357099329677,0.005484460694698354,0.0042656916514320535
2747,32334,12799,15904,3000,229,0,Titus County,48,449,0.39583719923300553,0.49186614708975074,0.09278159213212099,0.007082328199418569
2748,110224,39315,63799,3997,1046,0,Tom Green County,48,451,0.35668275511685293,0.5788122368994049,0.03626251995935549,0.00948976629409203
2749,1024266,342766,517644,82805,58404,0,Travis County,48,453,0.33464549247949266,0.5053804382845862,0.08084325751318505,0.0570203443246188
2750,14585,1117,11819,1377,36,0,Trinity County,48,455,0.0765855330819335,0.8103531025025711,0.09441206719232088,0.00246828933836133
2751,21766,1487,17507,2376,49,0,Tyler County,48,457,0.06831755949646237,0.8043278507764403,0.10916107690894054,0.0022512174951759625
2752,39309,2613,32257,3388,146,0,Upshur County,48,459,0.06647332671907197,0.8206008802055509,0.08618891348037346,0.003714162151161312
2753,3355,1644,1611,49,0,0,Upton County,48,461,0.49001490312965723,0.48017883755588675,0.014605067064083458,0.0
2754,26405,18299,7666,110,116,0,Uvalde County,48,463,0.6930126869911002,0.2903238023101685,0.004165877674682825,0.004393107366029161
2755,48879,39199,8548,563,207,0,Val Verde County,48,465,0.8019599418973383,0.1748808281675157,0.011518238916508113,0.00423494752347634
2756,52579,4847,45087,1403,168,0,Van Zandt County,48,467,0.0921850929078149,0.8575096521424903,0.026683656973316344,0.003195191996804808
2757,86793,38113,41564,5190,860,0,Victoria County,48,469,0.43912527507978755,0.4788865461500351,0.05979744910303826,0.009908633184703836
2758,67861,11389,39671,15098,617,0,Walker County,48,471,0.16782835501981994,0.5845920337159782,0.22248419563519548,0.009092114764002889
2759,43205,12536,19260,10537,213,0,Waller County,48,473,0.29015160282374725,0.4457817382247425,0.24388380974424256,0.0049299849554449715
2760,10658,5074,4922,474,31,0,Ward County,48,475,0.47607431037718145,0.4618127228373053,0.04447363482829799,0.0029086132482642147
2761,33718,4641,22394,5861,432,0,Washington County,48,477,0.13764161575419656,0.6641556438697431,0.173824070229551,0.012812147814223856
2762,250304,239653,8345,487,1320,0,Webb County,48,479,0.9574477435438506,0.03333945921759141,0.001945634108923549,0.005273587317821529
2763,41280,15445,19681,5668,154,0,Wharton County,48,481,0.37415213178294576,0.47676841085271315,0.13730620155038759,0.0037306201550387596
2764,5410,1344,3847,112,23,0,Wheeler County,48,483,0.24842883548983363,0.711090573012939,0.020702402957486137,0.004251386321626617
2765,131500,21859,90001,13322,2586,0,Wichita County,48,485,0.16622813688212928,0.6844182509505703,0.10130798479087452,0.019665399239543725
2766,13535,3508,8585,1049,97,0,Wilbarger County,48,487,0.2591799039527152,0.634281492427041,0.07750277059475434,0.007166605097894348
2767,22134,19297,2235,389,134,0,Willacy County,48,489,0.8718261498147646,0.100975874220656,0.01757477184422156,0.00605403451703262
2768,422679,98034,269481,24744,20084,0,Williamson County,48,491,0.23193487256286685,0.6375547401219365,0.05854087853903317,0.04751596365090293
2769,42918,16412,25186,644,143,0,Wilson County,48,493,0.3824036534787269,0.5868400205042174,0.015005359056806002,0.003331935318514376
2770,7110,3824,3024,129,16,0,Winkler County,48,495,0.5378340365682138,0.4253164556962025,0.018143459915611813,0.002250351617440225
2771,59127,10112,47122,573,234,0,Wise County,48,497,0.17102169905457743,0.7969624706141019,0.009691004109797554,0.003957582830179106
2772,41964,3551,35628,1951,156,0,Wood County,48,499,0.08462015060528072,0.849013440091507,0.046492231436469356,0.0037174721189591076
2773,7879,4622,3090,55,26,0,Yoakum County,48,501,0.5866226678512502,0.3921817489529128,0.0069805812920421375,0.0032999111562381014
2774,18550,3045,14959,220,55,0,Young County,48,503,0.1641509433962264,0.8064150943396227,0.011859838274932614,0.0029649595687331535
2775,14018,13084,861,11,28,0,Zapata County,48,505,0.9333713796547296,0.06142103010415181,0.0007847053787986874,0.00199743187330575
2776,11677,10961,647,35,3,0,Zavala County,48,507,0.9386828808769375,0.055408067140532674,0.002997345208529588,0.0002569153035882504
2777,6629,716,5700,14,70,0,Beaver County,49,001,0.10801025795745965,0.8598581988233519,0.0021119324181626186,0.010559662090813094
2778,49975,4152,44109,139,430,0,Box Elder County,49,003,0.0830815407703852,0.8826213106553277,0.002781390695347674,0.008604302151075537
2779,112656,11216,96283,596,2096,0,Cache County,49,005,0.09955972163045022,0.8546637551484164,0.005290441698622355,0.018605311745490696
2780,21403,2659,18007,84,122,0,Carbon County,49,007,0.12423492033827034,0.8413306545811335,0.003924683455590338,0.005700135495024062
2781,1059,33,1000,4,4,0,Daggett County,49,009,0.031161473087818695,0.9442870632672332,0.003777148253068933,0.003777148253068933
2782,306479,25753,263049,3435,5245,0,Davis County,49,011,0.08402859576023153,0.8582937166983708,0.01120794573200774,0.017113733730532925
2783,18607,1117,16211,31,45,0,Duchesne County,49,013,0.06003117106465309,0.871231257053797,0.0016660396624926103,0.002418444671360241
2784,10976,654,10108,25,38,0,Emery County,49,015,0.05958454810495627,0.9209183673469388,0.0022776967930029156,0.0034620991253644317
2785,5172,234,4740,13,61,0,Garfield County,49,017,0.04524361948955916,0.9164733178654292,0.0025135344160866204,0.011794276875483373
2786,9225,881,7759,27,77,0,Grand County,49,019,0.09550135501355013,0.8410840108401084,0.002926829268292683,0.00834688346883469
2787,46163,3563,40226,204,333,0,Iron County,49,021,0.07718302536663561,0.871390507549336,0.0044191235404978015,0.007213569308753763
2788,10246,379,9631,21,22,0,Juab County,49,023,0.036990044895569,0.9399765762248682,0.0020495803240288893,0.002147179387077884
2789,7125,263,6639,15,31,0,Kane County,49,025,0.03691228070175439,0.9317894736842105,0.002105263157894737,0.004350877192982456
2790,12503,1603,10589,10,76,0,Millard County,49,027,0.12820922978485164,0.8469167399824042,0.0007998080460689434,0.00607854115012397
2791,9469,226,9098,15,33,0,Morgan County,49,029,0.023867356637448517,0.9608195163164008,0.0015841165909810963,0.0034850565001584115
2792,1556,109,1419,2,6,0,Piute County,49,031,0.07005141388174807,0.9119537275064268,0.0012853470437017994,0.0038560411311053984
2793,2264,96,2131,0,2,0,Rich County,49,033,0.04240282685512368,0.9412544169611308,0.0,0.0008833922261484099
2794,1029655,176015,761885,14622,33454,0,Salt Lake County,49,035,0.1709456079949109,0.7399420194142698,0.014200873107982771,0.03249049438889725
2795,14746,649,6474,21,35,0,San Juan County,49,037,0.04401193544011935,0.43903431439034313,0.0014241150142411502,0.0023735250237352503
2796,27822,2619,24109,209,145,0,Sanpete County,49,039,0.09413413845158508,0.8665444612177413,0.007512040830997053,0.005211702968873553
2797,20802,932,19325,34,58,0,Sevier County,49,041,0.04480338428997212,0.928997211806557,0.0016344582251706567,0.002788193442938179
2798,36324,4190,31012,110,440,0,Summit County,49,043,0.11535073229820504,0.8537605990529678,0.0030283008479242376,0.01211320339169695
2799,58218,6661,49174,372,357,0,Tooele County,49,045,0.11441478580507747,0.844652856504861,0.006389776357827476,0.006132124085334432
2800,32588,2330,26999,96,159,0,Uintah County,49,047,0.07149871118203019,0.8284951515895421,0.0029458696452681968,0.004879096599975451
2801,516564,55793,434708,2421,6912,0,Utah County,49,049,0.10800791383061925,0.8415375442345963,0.004686737751759705,0.01338072339535856
2802,23530,3184,19818,49,168,0,Wasatch County,49,051,0.13531661708457288,0.8422439439014024,0.00208244793880153,0.007139821504462389
2803,138115,13486,118282,632,954,0,Washington County,49,053,0.09764326829091699,0.8564022734677623,0.004575896897512942,0.006907287405423017
2804,2778,116,2596,2,19,0,Wayne County,49,055,0.04175665946724262,0.9344852411807055,0.0007199424046076314,0.006839452843772498
2805,231236,38711,180638,2748,2784,0,Weber County,49,057,0.16740905395353664,0.7811845906346763,0.011883962704769154,0.012039647805704995
2806,36821,685,34660,269,524,0,Addison County,50,001,0.018603514298905516,0.9413106651095842,0.007305613644387713,0.014231009478286847
2807,37125,525,35517,291,264,0,Bennington County,50,003,0.014141414141414142,0.9566868686868687,0.007838383838383839,0.0071111111111111115
2808,31227,331,29909,150,251,0,Caledonia County,50,005,0.010599801453870048,0.9577929356006021,0.004803535402055913,0.008037915906106894
2809,156545,2856,142848,3172,4368,0,Chittenden County,50,007,0.018243955412181802,0.9125043917084544,0.020262544316330768,0.0279025200421604
2810,6306,59,6094,16,22,0,Essex County,50,009,0.00935616872819537,0.9663812242308912,0.002537266095781795,0.0034887408816999684
2811,47746,571,45290,200,223,0,Franklin County,50,011,0.011959116994093745,0.9485611360113936,0.004188832572362083,0.0046705483181837225
2812,6970,80,6600,23,21,0,Grand Isle County,50,013,0.011477761836441894,0.9469153515064562,0.0032998565279770443,0.0030129124820659973
2813,24475,322,23427,142,124,0,Lamoille County,50,015,0.013156281920326864,0.9571807967313585,0.005801838610827375,0.005066394279877426
2814,28936,282,27898,107,137,0,Orange County,50,017,0.009745645562620956,0.9641277301631186,0.0036978158695051147,0.004734586674039259
2815,27231,305,26139,152,90,0,Orleans County,50,019,0.01120047005251368,0.9598986449267379,0.005581873599941244,0.003305056736807315
2816,61642,681,59369,315,370,0,Rutland County,50,021,0.01104766230816651,0.9631257908568833,0.005110152168975699,0.006002400960384154
2817,59534,995,56473,411,495,0,Washington County,50,023,0.016713138710652737,0.9485840024187859,0.006903618100581181,0.008314576544495583
2818,44513,820,41906,384,460,0,Windham County,50,025,0.018421584705591625,0.9414328398445398,0.008626693325545347,0.010334059712892862
2819,56670,696,54093,311,526,0,Windsor County,50,027,0.01228163049232398,0.9545262043409212,0.005487912475736721,0.009281806952532204
2820,33164,2850,20266,9253,177,0,Accomack County,51,001,0.08593655771318297,0.6110843082860934,0.2790073573754674,0.005337112531660837
2821,98970,5417,77130,9487,4597,0,Albemarle County,51,003,0.05473375770435485,0.7793270688087299,0.09585733050419319,0.04644841871274123
2822,16250,176,15040,751,37,0,Alleghany County,51,005,0.01083076923076923,0.9255384615384615,0.046215384615384617,0.002276923076923077
2823,12690,290,9233,2925,27,0,Amelia County,51,007,0.022852639873916468,0.7275807722616233,0.23049645390070922,0.002127659574468085
2824,32353,625,24491,6104,153,0,Amherst County,51,009,0.019318146694278737,0.7569931691033289,0.18866874787500387,0.004729082310759435
2825,14973,167,11483,2998,35,0,Appomattox County,51,011,0.011153409470380017,0.7669137781339744,0.20022707540239096,0.0023375409069658717
2826,207627,31382,132961,17088,19762,0,Arlington County,51,013,0.15114604555284236,0.6403839577704249,0.08230143478449335,0.09518029928670163
2827,73750,1525,68011,2881,365,0,Augusta County,51,015,0.020677966101694915,0.9221830508474577,0.03906440677966102,0.004949152542372881
2828,4731,101,4363,213,7,0,Bath County,51,017,0.02134855210314944,0.9222151764954555,0.04502219403931516,0.0014796026210103573
2829,68676,1090,62035,3909,700,0,Bedford County,51,019,0.015871629098957424,0.9032995515172695,0.056919447842040886,0.010192789329605685
2830,6824,39,6494,228,18,0,Bland County,51,021,0.0057151230949589685,0.951641266119578,0.03341148886283705,0.002637749120750293
2831,33148,356,31212,987,174,0,Botetourt County,51,023,0.010739712803185713,0.9415952696995293,0.029775552069506456,0.005249185471219983
2832,17434,298,6943,9944,47,0,Brunswick County,51,025,0.017093036595158886,0.39824480899391995,0.5703797177928186,0.0026958816106458644
2833,24098,95,23205,614,53,0,Buchanan County,51,027,0.0039422358701966965,0.962942982820151,0.025479292887376544,0.002199352643372894
2834,17146,288,10494,5979,63,0,Buckingham County,51,029,0.016796920564563163,0.6120377930712703,0.3487110696372332,0.003674326373498192
2835,54842,918,44595,7737,543,0,Campbell County,51,031,0.016738995660260384,0.813154151927355,0.14107800590788083,0.009901170635644215
2836,28545,959,18145,8297,170,0,Caroline County,51,033,0.033596076370642845,0.6356629882641444,0.2906638640742687,0.005955508845682256
2837,30042,776,28820,177,51,0,Carroll County,51,035,0.025830503961121097,0.959323613607616,0.005891751547833034,0.0016976233273417215
2838,7256,88,2939,3511,24,0,Charles City County,51,036,0.012127894156560088,0.40504410143329656,0.48387541345093715,0.0033076074972436605
2839,12586,240,8383,3739,26,0,Charlotte County,51,037,0.019068806610519625,0.666057524233275,0.2970761163197203,0.0020657873828062927
2840,316236,22864,206792,68196,10219,0,Chesterfield County,51,041,0.07230043385319825,0.6539166951264246,0.2156490722118924,0.03231447400043006
2841,14034,490,12387,742,121,0,Clarke County,51,043,0.03491520592845945,0.8826421547669945,0.05287159754881003,0.008621918198660396
2842,5190,36,5103,5,8,0,Craig County,51,045,0.006936416184971098,0.9832369942196532,0.0009633911368015414,0.0015414258188824663
2843,46689,4157,33482,7212,593,0,Culpeper County,51,047,0.0890359613613485,0.7171282314892159,0.15446893272505302,0.012701064490565229
2844,10052,181,6353,3253,35,0,Cumberland County,51,049,0.018006366892160765,0.6320135296458417,0.32361719060883404,0.003481894150417827
2845,15903,86,15650,51,17,0,Dickenson County,51,051,0.00540778469471169,0.9840910520027668,0.0032069420863987926,0.0010689806954662642
2846,28001,674,17617,9134,122,0,Dinwiddie County,51,053,0.024070568908253275,0.6291561015678011,0.32620263562015644,0.004356987250455341
2847,11151,349,6239,4224,86,0,Essex County,51,057,0.03129764146713299,0.5595013900098645,0.37880010761366695,0.00771231279705856
2848,1081726,168482,590622,96078,188737,0,Fairfax County,51,059,0.155752935586276,0.545999633918386,0.0888191649271627,0.17447764036364108
2849,65203,4178,53410,5232,826,0,Fauquier County,51,061,0.06407680628191954,0.8191340889222889,0.0802417066699385,0.012668128767081269
2850,15279,412,14385,270,35,0,Floyd County,51,063,0.026965115518031286,0.9414883172982526,0.01767131356764186,0.0022907258328424634
2851,25691,760,20318,3913,136,0,Fluvanna County,51,065,0.029582344011521544,0.7908606126659141,0.15231014752247868,0.005293682612588066
2852,56159,1424,49072,4541,251,0,Franklin County,51,067,0.025356576862123614,0.8738047329902598,0.08085970191776919,0.0044694528036467885
2853,78305,5168,67590,3067,959,0,Frederick County,51,069,0.0659983398250431,0.8631632718217227,0.03916735840623204,0.01224698295128025
2854,17286,209,16580,259,54,0,Giles County,51,071,0.012090709244475297,0.9591576998727294,0.014983223417794747,0.0031239153071850054
2855,36858,935,31584,3152,282,0,Gloucester County,51,073,0.025367627109447066,0.8569103044115253,0.08551739106842476,0.0076509848608171905
2856,21717,455,16583,4151,219,0,Goochland County,51,075,0.02095132845236451,0.7635953400561772,0.1911405811115716,0.010084265782566652
2857,15533,416,14627,317,15,0,Grayson County,51,077,0.02678169059421876,0.9416725680808601,0.02040816326530612,0.0009656859589261572
2858,18403,781,15785,1160,247,0,Greene County,51,079,0.042438732815301854,0.8577405857740585,0.06303320110851492,0.013421724718795849
2859,12243,173,4628,7294,35,0,Greensville County,51,081,0.014130523564485829,0.3780119251817365,0.5957690108633504,0.002858776443682104
2860,36241,587,21804,13224,132,0,Halifax County,51,083,0.016197124803399465,0.6016390276206507,0.3648905935266687,0.0036422836014458762
2861,99863,2116,85391,9202,1333,0,Hanover County,51,085,0.021189028969688474,0.8550814616023953,0.09214624034927851,0.013348287153400158
2862,306935,15001,174799,89449,19956,0,Henrico County,51,087,0.0488735400003258,0.5694984280059296,0.29142652353104076,0.06501702314822357
2863,54151,2545,38737,11786,236,0,Henry County,51,089,0.04699820871267382,0.7153515170541633,0.21765064357075584,0.004358183597717493
2864,2321,18,2284,6,4,0,Highland County,51,091,0.007755277897457992,0.984058595433003,0.0025850926324859974,0.0017233950883239983
2865,35270,658,24969,8656,275,0,Isle of Wight County,51,093,0.01865608165579813,0.7079387581514035,0.24542103770910123,0.00779699461298554
2866,67009,3024,52049,8662,1488,0,James City County,51,095,0.04512826635228104,0.776746407199033,0.12926621797072035,0.022205972332074796
2867,6945,184,4547,1970,17,0,King and Queen County,51,097,0.026493880489560834,0.65471562275018,0.2836573074154068,0.0024478041756659467
2868,23584,790,17603,4177,268,0,King George County,51,099,0.03349728629579376,0.7463958616010855,0.17711160108548168,0.011363636363636364
2869,15935,324,12107,2806,118,0,King William County,51,101,0.020332601192343897,0.7597740822089739,0.1760903671164104,0.007405083150298086
2870,11391,118,7925,3166,65,0,Lancaster County,51,103,0.01035905539460978,0.6957246949345975,0.2779387235536827,0.005706259327539286
2871,25587,406,23893,909,55,0,Lee County,51,105,0.015867432680658145,0.9337945050220815,0.03552585297221245,0.0021495290577246257
2872,312311,38576,194845,21934,45795,0,Loudoun County,51,107,0.12351790362811428,0.623881323424407,0.07023127587564959,0.14663268344694871
2873,33153,762,25562,5832,158,0,Louisa County,51,109,0.022984345308116914,0.7710312792205833,0.17591168220070583,0.004765782885410069
2874,12914,470,7730,4451,25,0,Lunenburg County,51,111,0.03639461050023231,0.5985751897165866,0.34466470497134893,0.0019358835372463993
2875,13308,236,11394,1292,74,0,Madison County,51,113,0.017733694018635407,0.8561767357980162,0.09708446047490231,0.005560565073639916
2876,8978,104,7835,822,30,0,Mathews County,51,115,0.011583871686344397,0.872688794831811,0.09155713967476052,0.003341501447983961
2877,32727,806,19215,11958,213,0,Mecklenburg County,51,117,0.024627983010969537,0.5871298927491062,0.3653863782198185,0.006508387569896416
2878,10959,166,8604,1956,37,0,Middlesex County,51,119,0.01514736746053472,0.7851081303038598,0.17848343826991514,0.003376220458070992
