,id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,iso_region,municipality,gps_code,iata_code,local_code
14731,12888,62WA,heliport,Lakewood Heliport,48.1538,-122.234,210,US-WA,Arlington,62WA,,62WA
14732,13606,6WA9,heliport,Cascade Valley Hospital Heliport,48.19,-122.101,160,US-WA,Arlington,6WA9,,6WA9
14733,14147,7IL4,heliport,Northwest Community Hospital Heliport,42.0678,-87.9935,758,US-IL,Arlington Heights,7IL4,,7IL4
14734,7423,0NK7,heliport,Ibm King St Heliport,41.1025,-73.7261,470,US-NY,Armonk,0NK7,,0NK7
14735,10689,3NY1,heliport,Old Orchard Road Heliport,41.1148,-73.7151,527,US-NY,Armonk,3NY1,,3NY1
14736,21473,LA06,heliport,St Luke General Hospital Heliport,30.4019,-91.9351,25,US-LA,Arnaudville,LA06,,LA06
14737,23076,NJ31,heliport,Arneytown Veteran's Cemetary Heliport,40.1007,-74.566,154,US-NJ,Arneytown,NJ31,,NJ31
14738,23263,NM45,heliport,Pay Jay Nr 1 Heliport,32.8393,-104.402,3386,US-NM,Artesia,NM45,,NM45
14739,23264,NM46,heliport,Pay Jay Nr 2 Heliport,32.8404,-104.401,3385,US-NM,Artesia,NM46,,NM46
14740,16862,CO08,closed,Public Service of Colorado Arvada Heliport,39.8092,-105.048,5290,US-CO,Arvada,,,
14741,22835,NC95,heliport,Mission Hospitals Heliport,35.5753,-82.5485,2200,US-NC,Asheville,NC95,,NC95
14742,7074,0AL2,heliport,Clay County Hospital Heliport,33.275,-85.8333,1040,US-AL,Ashland,0AL2,,0AL2
14743,11504,4KY9,heliport,King's Daughters Medical Center Heliport,38.4708,-82.635,625,US-KY,Ashland,4KY9,,4KY9
14744,21960,ME3,seaplane_base,Bradford Camps Seaplane Base,46.3958,-69.005,815,US-ME,Ashland,ME3,,ME3
14745,22001,ME86,seaplane_base,Libby Camps Seaplane Base,46.3083,-68.8436,754,US-ME,Ashland,ME86,,ME86
14746,23048,NJ03,heliport,S and C Echelon Heliport,39.8529,-74.9996,126,US-NJ,Ashland,NJ03,,NJ03
14747,12583,5OH1,heliport,Samaritan Hospital Heliport,40.8564,-82.3107,1120,US-OH,Ashland,5OH1,,5OH1
14748,12584,5OH2,heliport,Odot District 03 Heliport,40.8767,-82.2954,1012,US-OH,Ashland,5OH2,,5OH2
14749,13005,65OR,heliport,Timberland Shop Heliport,42.2054,-122.634,2100,US-OR,Ashland,65OR,,65OR
14750,24003,PA32,heliport,Ashland Regional Medical Center Heliport,40.7834,-76.333,1060,US-PA,Ashland,PA32,,PA32
14751,25957,WS63,heliport,Memorial Medical Center Heliport,46.5678,-90.8904,690,US-WI,Ashland,WS63,,WS63
14752,15106,8OH0,heliport,Ashtabula County Medical Center Ctr Heliport,41.8803,-80.7937,639,US-OH,Ashtabula,8OH0,,8OH0
14753,8371,1IS8,heliport,Sword's Heliport,41.8625,-89.2212,799,US-IL,Ashton,1IS8,,1IS8
14754,13965,78CO,heliport,Pfister Ranch Heliport,39.1772,-106.856,8000,US-CO,Aspen,78CO,,78CO
14755,16904,CO50,heliport,Aspen Valley Hospital Heliport,39.19,-106.839,8140,US-CO,Aspen,CO50,,CO50
14756,10690,3NY2,heliport,Astoria Heliport,40.7862,-73.9121,15,US-NY,Astoria,3NY2,,3NY2
14757,23517,OG03,heliport,Columbia Memorial Hospital Heliport,46.1883,-123.8197,22,US-OR,Astoria,OG03,,OG03
14758,23570,OG56,heliport,Station Thirty Heliport,46.1519,-123.794,42,US-OR,Astoria,OG56,,OG56
14759,23049,NJ04,heliport,At&T Cedarbrook Heliport,39.7459,-74.9204,185,US-NJ,Atco,NJ04,,NJ04
14760,14116,7GA0,heliport,St Marys Health Care Systems Heliport,33.9479,-83.4081,736,US-GA,Athens,7GA0,,7GA0
14761,12143,57NY,heliport,Athens Emergency Med-Evac Heliport,42.2872,-73.8453,135,US-NY,Athens,57NY,,57NY
14762,23589,OH23,heliport,O'Bleness Memorial Hospital Heliport,39.3267,-82.1143,720,US-OH,Athens,OH23,,OH23
14763,9791,2TN5,heliport,Athens Regional Medical Center Heliport,35.4356,-84.5999,950,US-TN,Athens,2TN5,,2TN5
14764,6636,01XS,heliport,Meadowood Ranch Heliport,32.0202,-95.7455,500,US-TX,Athens,01XS,,01XS
14765,25134,TX17,heliport,Etmc - Athens Heliport,32.1717,-95.8517,450,US-TX,Athens,TX17,,TX17
14766,26212,XA87,heliport,Coon Creek Club Heliport,32.0784,-95.8503,370,US-TX,Athens,XA87,,XA87
14767,23004,NH50,heliport,Gordon Brown Heliport,42.8418,-71.1595,330,US-NH,Atkinson,NH50,,NH50
14768,8314,1GE8,heliport,Grady Memorial Hospital Heliport,33.7522,-84.3822,1227,US-GA,Atlanta,1GE8,,1GE8
14769,9959,31GA,heliport,Wgcl-Tv Heliport,33.7874,-84.4011,939,US-GA,Atlanta,31GA,,31GA
14770,11911,52GA,heliport,Rabbit Hole Heliport,33.5381,-84.4744,900,US-GA,Atlanta,52GA,,52GA
14771,12372,5GA9,heliport,Skypad Heliport,33.7993,-84.3874,982,US-GA,Atlanta,5GA9,,5GA9
14772,12774,60GA,heliport,Egleston Hospital Heliport,33.7944,-84.3203,1024,US-GA,Atlanta,60GA,,60GA
14773,13763,73GA,heliport,Ruffwood Heliport,33.8825,-84.4358,780,US-GA,Atlanta,73GA,,73GA
14774,14117,7GA1,heliport,Wsb-Tv Heliport,33.7993,-84.3856,903,US-GA,Atlanta,7GA1,,7GA1
14775,14124,7GA8,heliport,Emory University Hospital Heliport,33.7923,-84.3255,1051,US-GA,Atlanta,7GA8,,7GA8
14776,17484,GA11,heliport,Childrens Health Care Atl At Scottish Rite Heliport,33.9072,-84.3542,1158,US-GA,Atlanta,GA11,,GA11
14777,17525,GA52,heliport,Saint Joseph's Hospital Heliport,33.9108,-84.3508,1035,US-GA,Atlanta,GA52,,GA52
14778,17527,GA54,heliport,Interstate North Heliport,33.9009,-84.4692,875,US-GA,Atlanta,GA54,,GA54
14779,17528,GA55,heliport,Northside Hospital Heliport,33.9095,-84.3527,1050,US-GA,Atlanta,GA55,,GA55
14780,17529,GA56,heliport,The Coca Cola Company Heliport,33.7709,-84.3988,1050,US-GA,Atlanta,GA56,,GA56
14781,17537,GA64,heliport,Crawford W. Long Memorial Hospital Heliport,33.7687,-84.3863,1050,US-GA,Atlanta,GA64,,GA64
14782,17539,GA66,heliport,Bridge Building Heliport,33.8101,-84.3958,939,US-GA,Atlanta,GA66,,GA66
14783,17558,GA85,heliport,State Capital Parking Lot Heliport,33.7484,-84.3874,1000,US-GA,Atlanta,GA85,,GA85
14784,17744,IA67,heliport,Cass County Memorial Hospital Heliport,41.4011,-94.9919,1250,US-IA,Atlantic,IA67,,IA67
14785,17256,FA66,heliport,Travel Lodge Heliport,30.3241,-81.4118,28,US-FL,Atlantic Beach,FA66,,FA66
14786,7406,0NJ0,heliport,Atlantic City Medical Center Heliport,39.359,-74.4347,82,US-NJ,Atlantic City,0NJ0,,0NJ0
14787,8537,1NJ3,closed,Sea Air Atlantic City Seaplane Base,39.3905,-74.429,,US-NJ,Atlantic City,,,
14788,12183,58NJ,seaplane_base,Harrah's Landing Seaplane Base,39.3862,-74.426,17,US-NJ,Atlantic City,58NJ,,58NJ
14789,15357,US-92N,heliport,Steel Pier Taj Mahal Heliport,39.3548,-74.4176,29,US-NJ,Atlantic City,,,28NJ
14790,23093,NJ48,heliport,Golden Nugget Atlantic City Heliport,39.3799,-74.4268,104,US-NJ,Atlantic City,NJ48,,NJ48
14791,23102,NJ57,heliport,Steeplechase Pier Heliport,39.3571,-74.4202,17,US-NJ,Atlantic City,NJ57,,NJ57
14792,8279,1FD3,heliport,Jfk Medical Center Heliport,26.5997,-80.0911,61,US-FL,Atlantis,1FD3,,1FD3
14793,12146,57OK,heliport,Atoka Memorial Hospital Heliport,34.3695,-96.1392,600,US-OK,Atoka,57OK,,57OK
14794,12234,59TN,heliport,Burnett Heliport,35.3961,-89.6758,320,US-TN,Atoka,59TN,,59TN
14795,16810,CL91,heliport,Auberry Hydro Service Center Heliport,37.0649,-119.484,2000,US-CA,Auberry,CL91,,CL91
14796,11193,47CN,heliport,Pg&E Auburn Service Center Heliport,38.888,-121.075,1280,US-CA,Auburn,47CN,,47CN
14797,14873,8CA2,heliport,Auburn Cdf Heliport,38.9346,-121.053,1635,US-CA,Auburn,8CA2,,8CA2
14798,15735,9II7,heliport,Dekalb Memorial Hospital Heliport,41.37,-80.0342,900,US-IN,Auburn,9II7,,9II7
14799,13941,77NE,heliport,Nemaha County Hospital Heliport,40.3914,-95.8528,1085,US-NE,Auburn,77NE,,77NE
14800,7433,0NY6,heliport,New York State Police Heliport,42.9284,-76.6155,600,US-NY,Auburn,0NY6,,0NY6
14801,23394,NY12,heliport,Auburn Community Hospital Heliport,42.9411,-76.5643,730,US-NY,Auburn,NY12,,NY12
14802,12803,60WA,heliport,J. J. H. Heliport,47.314,-122.258,525,US-WA,Auburn,60WA,,60WA
14803,25603,WA06,heliport,Don Johnson Home Heliport,47.3023,-122.151,429,US-WA,Auburn,WA06,,WA06
14804,25625,WA28,heliport,Private H/C PAD Heliport,47.3329,-122.2561,98,US-WA,Auburn,WA28,,WA28
14805,25677,WA85,heliport,Weyerhaeuser Heliport,47.2982,-122.298,409,US-WA,Auburn,WA85,,WA85
14806,25678,WA86,heliport,Boeing - Auburn Complex Heliport,47.2943,-122.245,85,US-WA,Auburn,WA86,,WA86
14807,25857,WN62,heliport,Auburn Fire Department Heliport,47.3187,-122.219,57,US-WA,Auburn,WN62,,WN62
14808,8452,1MI2,heliport,Guardian Industries Heliport,42.6998,-83.2474,1021,US-MI,Auburn Hills,1MI2,,1MI2
14809,22021,MI08,heliport,Chrysler Corp Heliport,42.6531,-83.225,1060,US-MI,Auburn Hills,MI08,,MI08
14810,8285,1FL0,seaplane_base,Garner Landing Seaplane Base,28.1036,-81.8059,147,US-FL,Auburndale,1FL0,,1FL0
14811,7203,0IA2,heliport,Audubon County Memorial Hospital Heliport,41.7155,-94.9386,1320,US-IA,Audubon,0IA2,,0IA2
14812,16363,AR76,heliport,Augusta Heliport,35.2887,-91.3585,212,US-AR,Augusta,AR76,,AR76
14813,11427,4GA2,heliport,Medical College of Georgia Heliport,33.4711,-81.9883,255,US-GA,Augusta,4GA2,,4GA2
14814,14928,8GA2,heliport,Dwight David Eisenhower Army Medical Ctr Heliport,33.4301,-82.1212,400,US-GA,Augusta,8GA2,,8GA2
14815,14930,8GA4,closed,Doctors Hospital Heliport,33.4817,-82.0917,400,US-GA,Augusta,,,
14816,21735,M00,seaplane_base,Augusta Seaplane Base,44.2676,-69.7817,23,US-ME,Augusta,M00,,M00
14817,9591,2MT6,heliport,Sun River Ranch Heliport,47.6,-112.672,4450,US-MT,Augusta,2MT6,,2MT6
14818,8245,1CO0,heliport,Aurora Regional Medical Center Heliport,39.6883,-104.832,5604,US-CO,Aurora,1CO0,,1CO0
14819,16859,CO05,heliport,Aurora Presbyterian Hospital Heliport,39.7264,-104.827,5415,US-CO,Aurora,CO05,,CO05
14820,14168,7IS8,heliport,Rush-Copley Medical Center Heliport,41.7289,-88.2717,700,US-IL,Aurora,7IS8,,7IS8
14821,18000,IL21,heliport,Presence Mercy Medical Center Heliport,41.7858,-88.3245,700,US-IL,Aurora,IL21,,IL21
14822,22962,NE84,heliport,Memorial Hospital Heliport,40.8683,-98.0145,1802,US-NE,Aurora,NE84,,NE84
14823,23918,OR68,heliport,Columbia Helicopters Heliport,45.2586,-122.765,195,US-OR,Aurora,OR68,,OR68
14824,23921,OR71,heliport,Columbia Aviation Heliport,45.2506,-122.766,195,US-OR,Aurora,OR71,,OR71
14825,10089,34GA,heliport,Cobb General Hospital Heliport,33.8573,-84.6072,1070,US-GA,Austell,34GA,,34GA
14826,22140,MN34,heliport,St Olaf Hospital Heliport,43.6752,-92.9771,1202,US-MN,Austin,MN34,,MN34
14827,6792,04TA,heliport,Capitol National Bank Building Heliport,30.271,-97.7447,540,US-TX,Austin,04TA,,04TA
14828,8119,18TS,heliport,Brackenridge Hospital Heliport,30.2738,-97.7342,519,US-TX,Austin,18TS,,18TS
14829,8166,19TS,heliport,Kvue-Tv Heliport,32.3651,-97.7373,780,US-TX,Austin,19TS,,19TS
14830,8766,1XS5,heliport,Austin Diagnostic Medical Center Heliport,30.4122,-97.7075,720,US-TX,Austin,1XS5,,1XS5
14831,10026,32TS,heliport,Seton Medical Center H-4 Heliport,30.3044,-97.7458,582,US-TX,Austin,32TS,,32TS
14832,11748,4TS9,heliport,Ossiport Heliport,30.3238,-97.8678,818,US-TX,Austin,4TS9,,4TS9
14833,14424,7TX2,heliport,Falcon's Nest Heliport,30.4192,-97.8767,900,US-TX,Austin,7TX2,,7TX2
14834,24902,TE94,heliport,Starflight Facility Heliport,30.3214,-97.6567,554,US-TX,Austin,TE94,,TE94
14835,25039,TS23,heliport,Mgm Heliport,30.3374,-97.9061,540,US-TX,Austin,TS23,,TS23
14836,25143,TX26,heliport,Mabry AHP /NG/ Heliport,30.3169,-97.767,670,US-TX,Austin,TX26,,TX26
14837,26159,XA24,heliport,Tom Dye Heliport,30.3008,-98.0019,1165,US-TX,Austin,XA24,,XA24
14838,26265,XS41,heliport,Heart Hospital of Austin Heliport,30.306,-97.7414,667,US-TX,Austin,XS41,,XS41
14839,26288,XS65,heliport,Kitching Ranch Heliport,30.1474,-97.7647,620,US-TX,Austin,XS65,,XS65
14840,21444,L11,seaplane_base,Pebbly Beach Seaplane Base,33.3384,-118.312,,US-CA,Avalon,KL11,,L11
14841,12405,5IN1,heliport,Clarian West Medical Center Heliport,39.7622,-86.3956,832,US-IN,Avon,5IN1,,5IN1
14842,17257,FA67,heliport,Walker Memorial Medical Center Heliport,27.6325,-81.5184,120,US-FL,Avon Park,FA67,,FA67
14843,17531,GA58,heliport,Dekalb Police Dept Heliport,33.7773,-84.2424,1080,US-GA,Avondale Estates,GA58,,GA58
14844,16239,AL47,heliport,Lemoyne Heliport,30.9718,-88.0264,40,US-AL,Axis,AL47,,AL47
14845,8431,1MA1,heliport,Deaconess Nashoba Hospital Heliport,42.5765,-71.574,308,US-MA,Ayer,1MA1,,1MA1
14846,22530,MU36,heliport,Eagle's Roost Heliport,38.185,-92.696,729,US-MO,Bagnel,MU36,,MU36
14847,11428,4GA3,heliport,Memorial Hospital Heliport,30.9032,-84.5519,120,US-GA,Bainbridge,4GA3,,4GA3
14848,15400,93OR,heliport,St Elizabeth Hospital Heliport,44.7943,-117.846,3410,US-OR,Baker,93OR,,93OR
14849,23561,OG47,heliport,Three Valleys Ranch Heliport,44.4944,-117.747,3455,US-OR,Baker City,OG47,,OG47
14850,9192,28CN,heliport,San Joaquin Community Hospital Heliport,35.3836,-119.02,465,US-CA,Bakersfield,28CN,,28CN
14851,16779,CL60,heliport,Memorial Hospital Heliport,35.3911,-119.006,500,US-CA,Bakersfield,CL60,,CL60
14852,16780,CL61,heliport,Kern Medical Center Heliport,35.3825,-118.9697,505,US-CA,Bakersfield,CL61,,CL61
14853,24005,PA34,heliport,T N Ward Heliport,40.0168,-75.2413,150,US-PA,Bala Cynwyd,PA34,,PA34
14854,14064,7CA5,heliport,Balch Camp Heliport,36.9063,-119.129,1603,US-CA,Balch Camp,7CA5,,7CA5
14855,6884,06MD,heliport,Bayview Heliport,39.2914,-76.5463,132,US-MD,Baltimore,06MD,,06MD
14856,7313,0MD3,heliport,The Johns Hopkins Hospital Heliport,39.2973,-76.5933,260,US-MD,Baltimore,0MD3,,0MD3
14857,7774,12MD,heliport,St. Agnes Health Care Heliport,39.2708,-76.6731,141,US-MD,Baltimore,12MD,,12MD
14858,9010,24MD,heliport,Marriott Parking Garage Rooftop Heliport,39.2832,-76.602,100,US-MD,Baltimore,24MD,,24MD
14859,10599,3MD7,heliport,Green Terrace Heliport,39.4026,-76.505,310,US-MD,Baltimore,3MD7,,3MD7
14860,12481,5MD3,heliport,Sinai Hospital Heliport,39.3521,-76.6616,410,US-MD,Baltimore,5MD3,,5MD3
14861,12484,5MD6,heliport,Franklin Square Hospital Center Heliport,39.3506,-76.4764,155,US-MD,Baltimore,5MD6,,5MD6
14862,15020,8MD2,heliport,Montebello Filtration Plant Heliport,39.3361,-76.5867,223,US-MD,Baltimore,8MD2,,8MD2
14863,15021,8MD3,heliport,Sinai Ii Heliport,39.3578,-76.6625,320,US-MD,Baltimore,8MD3,,8MD3
14864,21856,MD10,heliport,Baltimore Police Department Heliport,39.2904,-76.6075,170,US-MD,Baltimore,MD10,,MD10
14865,21899,MD54,heliport,Pier 7 Heliport,39.2722,-76.5717,16,US-MD,Baltimore,MD54,,MD54
14866,21915,MD71,heliport,University of Maryland Shock Trauma Center Heliport,39.2887,-76.6258,166,US-MD,Baltimore,MD71,,MD71
14867,24447,US-SC49,heliport,Bamberg County Memorial Hospital Heliport,33.3053,-81.0283,152,US-SC,Bamberg,,,SC49
14868,10791,3TA3,heliport,Baltzell's Las Brisas Heliport,29.5883,-98.9461,1165,US-TX,Bandera,3TA3,,3TA3
14869,6864,06B,seaplane_base,Lucky Landing Marina and Seaplane Base,44.907,-68.805,115,US-ME,Bangor,06B,,06B
14870,21938,ME02,heliport,Eastern Maine Medical Center Heliport,44.807,-68.7523,60,US-ME,Bangor,ME02,,ME02
14871,22750,NC07,heliport,"Charles A. Cannon, Jr Memorial Hospital Heliport",36.0667,-81.8667,3000,US-NC,Banner Elk,NC07,,NC07
14872,9367,2D6,heliport,Bannock Heliport,40.107,-80.9754,1100,US-OH,Bannock,2D6,,2D6
14873,25724,WI30,heliport,St Clare Hospital Heliport,43.4814,-89.7296,965,US-WI,Baraboo,WI30,,WI30
14874,24115,PN05,heliport,Fort Lee Heliport,40.6514,-78.8272,1995,US-PA,Barnsboro,PN05,,PN05
14875,10585,3MA3,heliport,Seapuit Heliport,41.6115,-70.4153,20,US-MA,Barnstable,3MA3,,3MA3
14876,9009,24MA,heliport,Barre-Bassett Heliport,42.4359,-72.0967,900,US-MA,Barre,24MA,,24MA
14877,13897,76LL,heliport,Rose Number 2 Heliport,42.0691,-88.1424,827,US-IL,Barrington,76LL,,76LL
14878,17988,IL08,heliport,Good Shepherd Hospital Heliport,42.1959,-88.1729,793,US-IL,Barrington,IL08,,IL08
14879,25728,WI34,heliport,Barron Hospital Heliport,45.3969,-91.8399,1110,US-WI,Barron,WI34,,WI34
14880,12291,5CA2,heliport,Ord Mountain Heliport,34.6754,-116.8153,6120,US-CA,Barstow,5CA2,,5CA2
14881,15661,9CA1,heliport,Barstow Service Center Heliport,34.8752,-116.996,2240,US-CA,Barstow,9CA1,,9CA1
14882,16736,CL17,heliport,Barstow Community Hospital Heliport,34.8941,-117.0183,2255,US-CA,Barstow,CL17,,CL17
14883,12187,58OK,heliport,Jane Phillips Heliport,36.7334,-95.9169,715,US-OK,Bartlesville,58OK,,58OK
14884,18177,IS12,heliport,Urso Heliport,41.9997,-88.2054,785,US-IL,Bartlett,IS12,,IS12
14885,24977,TN61,heliport,Ranger Heliport,35.2018,-89.8684,300,US-TN,Bartlett,TN61,,TN61
14886,25124,TX06,heliport,Carrington Heliport,33.0781,-97.1408,675,US-TX,Bartonville,TX06,,TX06
14887,8037,17FD,heliport,Sheriffs Helistop,27.9,-81.8451,120,US-FL,Bartow,17FD,,17FD
14888,8292,1FL7,heliport,Barton Regional Medical Center Heliport,27.9189,-81.8448,107,US-FL,Bartow,1FL7,,1FL7
14889,14919,8FL5,heliport,Dancing Oaks Heliport,27.9484,-81.8635,107,US-FL,Bartow,8FL5,,8FL5
14890,17335,FD65,heliport,Bartow High School Heliport,27.88,-81.8412,116,US-FL,Bartow,FD65,,FD65
14891,15864,9NJ3,heliport,At&T Helistop,40.7168,-74.5496,280,US-NJ,Basking Ridge,9NJ3,,9NJ3
14892,8855,21NY,heliport,Gautieri Heliport,42.9934,-78.1784,915,US-NY,Batavia,21NY,,21NY
14893,8906,22NY,heliport,Troop A Headquarters Heliport,43.0303,-78.1847,903,US-NY,Batavia,22NY,,22NY
14894,10185,36IL,heliport,Batchtown Heliport,39.0336,-90.6661,595,US-IL,Batchtown,36IL,,36IL
14895,16315,AR24,heliport,White River Medical Center Heliport,35.7681,-91.6346,360,US-AR,Batesville,AR24,,AR24
14896,9581,2MS6,heliport,Tgp Station 63 Heliport,34.2961,-90.0722,175,US-MS,Batesville,2MS6,,2MS6
14897,22334,MS31,heliport,Panola Medical Center Heliport,34.3065,-89.9133,337,US-MS,Batesville,MS31,,MS31
14898,6772,04LS,heliport,La National Guard Heliport,30.4461,-91.1053,52,US-LA,Baton Rouge,04LS,,04LS
14899,7890,14LS,heliport,Go Gulf Heliport,30.4733,-91.0477,50,US-LA,Baton Rouge,14LS,,14LS
14900,8143,19LA,heliport,Region 1 Headquarters-State Police Heliport,30.4477,-90.1031,70,US-LA,Baton Rouge,19LA,,19LA
14901,8423,1LS1,heliport,Cosmar Styrene Plant Heliport,30.2225,-91.0728,18,US-LA,Baton Rouge,1LS1,,1LS1
14902,9155,27LA,heliport,Baton Rouge General Hospital Heliport,30.4488,-91.1532,93,US-LA,Baton Rouge,27LA,,27LA
14903,9157,27LS,heliport,La Dotd Headquarters Heliport,30.4592,-91.1764,65,US-LA,Baton Rouge,27LS,,27LS
14904,9253,29LA,heliport,Our Lady of the Lake R.M.C. Heliport,30.4044,-91.1045,46,US-LA,Baton Rouge,29LA,,29LA
14905,11291,49LA,heliport,Woman's Hospital Heliport,30.4466,-91.093,47,US-LA,Baton Rouge,49LA,,49LA
14906,13070,67LA,closed,Transcontinental Gas Pipeline Corp Heliport,30.463,-91.114,50,US-LA,Baton Rouge,,,
14907,14999,8LA2,heliport,Louisiana State Police Headquarters Heliport,30.4491,-91.137,52,US-LA,Baton Rouge,8LA2,,8LA2
14908,15492,96LA,heliport,La State Police Troop A Heliport,30.3468,-91.0313,18,US-LA,Baton Rouge,96LA,,96LA
14909,21467,LA00,heliport,Baton Rouge General Medical Center Heliport,30.3949,-91.0945,36,US-LA,Baton Rouge,LA00,,LA00
14910,21472,LA05,heliport,Baton Rouge Heliport,30.3642,-91.049,22,US-LA,Baton Rouge,LA05,,LA05
14911,21495,LA28,heliport,Louisiana State Police Headquarters Heliport,30.4482,-91.106,55,US-LA,Baton Rouge,LA28,,LA28
14912,21536,LA69,heliport,Jenkins Heliport,30.4716,-91.0796,50,US-LA,Baton Rouge,LA69,,LA69
14913,21566,LA99,heliport,Medical Center of Baton Rouge Heliport,30.4421,-91.0001,40,US-LA,Baton Rouge,LA99,,LA99
14914,15804,9MI1,heliport,Custer Main Heliport,42.3317,-85.2967,883,US-MI,Battle Creek,9MI1,,9MI1
14915,22079,MI69,heliport,Battle Creek Health System Helistop,42.3309,-85.1789,855,US-MI,Battle Creek,MI69,,MI69
14916,17886,II00,heliport,Dammon Heliport,40.5064,-86.8628,664,US-IN,Battle Ground,II00,,II00
14917,8001,16MN,seaplane_base,Baudette Flying Service Seaplane Base,48.8319,-94.7044,1060,US-MN,Baudette,16MN,,16MN
14918,17551,GA78,heliport,Appling General Hospital Heliport,31.7688,-82.3485,250,US-GA,Baxley,GA78,,GA78
14919,6720,03MI,heliport,Harold Miller Heliport,43.5509,-83.8622,585,US-MI,Bay City,03MI,,03MI
14920,25029,TS12,heliport,Cig 809 Heliport,28.9825,-96.0288,53,US-TX,Bay City,TS12,,TS12
14921,16288,AL99,heliport,Blast Off Heliport,30.8397,-87.7728,241,US-AL,Bay Minette,AL99,,AL99
14922,10931,40NY,heliport,Entenmann's Heliport,40.7662,-73.2654,81,US-NY,Bay Shore,40NY,,40NY
14923,9637,2NJ9,heliport,Bayonne Golf Club Heliport,40.6647,-74.0911,9,US-NJ,Bayonne,2NJ9,,2NJ9
14924,6566,00TX,closed,San Jacinto Methodist Hospital Heliport,29.7377,-94.9802,19,US-TX,Baytown,,,
14925,8866,21TS,heliport,Baycoast Medical Center Heliport,29.7475,-94.9463,30,US-TX,Baytown,21TS,,21TS
14926,9126,26TA,heliport,Red Barn Heliport,29.8033,-95.0038,35,US-TX,Baytown,26TA,,26TA
14927,24728,TA20,heliport,San Jacinto Methodist Hospital Heliport,29.7688,-94.9791,24,US-TX,Baytown,TA20,,TA20
14928,24805,TA98,heliport,Chevron Chemical County Heliport,29.8216,-94.923,28,US-TX,Baytown,TA98,,TA98
14929,7407,0NJ1,heliport,Berkeley Township Police Heliport,39.9073,-74.2349,54,US-NJ,Bayville,0NJ1,,0NJ1
14930,21600,LL47,heliport,Heritage Manor South Heliport,40.0067,-90.4303,444,US-IL,Beardstown,LL47,,LL47
14931,24400,SC02,heliport,Beaufort County Memorial Hospital Heliport,32.4169,-80.6873,20,US-SC,Beaufort,SC02,,SC02
14932,7854,13TA,heliport,Kbmt-Tv Heliport,30.0733,-94.1338,32,US-TX,Beaumont,13TA,,13TA
14933,15175,8TA6,heliport,Hyco Heliport Nr 3 Heliport,30.1469,-94.178,30,US-TX,Beaumont,8TA6,,8TA6
14934,25026,TS09,heliport,Baptist Hospital of Se Texas Heliport,30.0685,-94.1257,20,US-TX,Beaumont,TS09,,TS09
14935,25027,TS10,heliport,Sheraton Spindletop Hotel Heliport,30.1013,-94.131,25,US-TX,Beaumont,TS10,,TS10
14936,13869,75PN,seaplane_base,Beaver Seaplane Base,40.6856,-80.3101,682,US-PA,Beaver,75PN,,75PN
14937,13912,76PN,heliport,Heritage Valley Beaver Heliport,40.7114,-80.3219,1132,US-PA,Beaver,76PN,,76PN
14938,11394,4CO9,heliport,Beaver Creek Heliport,39.6436,-106.848,7500,US-CO,Beaver Creek,4CO9,,4CO9
14939,25964,WS70,heliport,Beaver Dam Community Hospital Heliport,43.4489,-88.8267,870,US-WI,Beaver Dam,WS70,,WS70
14940,9025,24OR,heliport,Beaverton Corporate Center Heliport,45.4951,-122.827,175,US-OR,Beaverton,24OR,,24OR
14941,11976,53OR,heliport,St Vincent Hospital Heliport,45.5101,-122.773,478,US-OR,Beaverton,53OR,,53OR
14942,14734,86OR,heliport,Amber Glen Business Center Hp Heliport,45.5304,-122.883,200,US-OR,Beaverton,86OR,,86OR
14943,23854,OR03,heliport,Turel Heliport,45.4482,-122.85,670,US-OR,Beaverton,OR03,,OR03
14944,25986,WV03,heliport,Lee Norse Nr 2 Heliport,37.7834,-81.1165,2180,US-WV,Beckley,WV03,,WV03
14945,25987,WV04,heliport,Appalachian Regional Hospital Heliport,37.7996,-81.1682,2340,US-WV,Beckley,WV04,,WV04
14946,26009,WV26,heliport,Glade Springs Heliport,37.7246,-81.097,2550,US-WV,Beckley,WV26,,WV26
14947,26016,WV33,heliport,Beckley Hotel Heliport,37.7929,-81.2123,2500,US-WV,Beckley,WV33,,WV33
14948,12130,57IN,heliport,Bedford Medical Center Heliport,38.8598,-86.5119,660,US-IN,Bedford,57IN,,57IN
14949,22985,NH26,heliport,Dragonwings Heliport,42.9673,-71.5728,630,US-NH,Bedford,NH26,,NH26
14950,22999,NH44,heliport,Dean Kamen Heliport,42.9167,-71.5121,250,US-NH,Bedford,NH44,,NH44
14951,23018,NH65,heliport,Dean Kamen Ii Heliport,42.9223,-71.5084,500,US-NH,Bedford,NH65,,NH65
14952,25044,TS28,heliport,Northeast Community Hospital Heliport,32.839,-97.1475,690,US-TX,Bedford,TS28,,TS28
14953,25146,TX30,heliport,H E B Hospital Heliport,32.8335,-97.1253,552,US-TX,Bedford,TX30,,TX30
14954,25336,VA03,heliport,Hospital Heliport,37.3524,-79.5167,800,US-VA,Bedford,VA03,,VA03
14955,23211,NK85,heliport,Harris Hill Heliport,41.2445,-73.6801,280,US-NY,Bedford Hills,NK85,,NK85
