STUDYNO	EDITION	PART	IDNO	FIPS_ST	FIPS_CTY	CPOPARST	CPOPCRIM	AG_ARRST	AG_OFF	COVIND	VIOL	PROPERTY	MURDER	RAPE	ROBBERY	AGASSLT	BURGLRY	LARCENY	MVTHEFT	ARSON
9999	2	4	799	19	5	14405	0	2	1	100	0	0	0	0	0	0	0	0	0	0
9999	2	4	800	19	7	12954	12954	2	2	100	41	353	0	4	1	36	122	216	15	3
9999	2	4	801	19	9	6151	2187	2	1	100	0	29	0	0	0	0	11	18	0	0
9999	2	4	802	19	11	26213	23666	3	2	93.5276	24	249	0	0	0	24	85	155	9	3
9999	2	4	803	19	13	131777	131777	5	5	100	485	3117	4	80	64	337	889	2092	136	53
9999	2	4	804	19	15	26444	26444	3	3	100	77	471	0	15	1	61	195	252	24	6
9999	2	4	805	19	17	24403	24403	2	2	100	67	243	0	4	1	62	92	146	5	5
9999	2	4	806	19	19	21068	21068	2	2	95.2558	24	278	0	1	1	22	92	164	22	3
9999	2	4	807	19	21	20366	20366	2	2	100	72	327	0	6	1	65	81	235	11	9
9999	2	4	808	19	23	14945	14945	1	1	100	1	25	1	0	0	0	9	8	8	0
9999	2	4	809	19	25	9721	9721	1	1	100	12	88	0	0	0	12	37	47	4	0
9999	2	4	810	19	27	20925	10156	2	1	100	8	150	0	3	1	4	15	124	11	0
9999	2	4	811	19	29	14029	14029	2	2	100	14	229	0	2	0	12	46	170	13	1
9999	2	4	812	19	31	18686	18596	3	4	96.9899	11	131	0	3	1	7	7	120	3	2
9999	2	4	813	19	33	44382	44382	3	3	100	56	1670	1	12	9	34	395	1212	63	5
9999	2	4	814	19	35	12135	12135	2	2	100	26	132	0	3	0	23	35	90	7	0
9999	2	4	815	19	37	12504	3590	2	1	91.6667	3	26	0	0	0	3	2	23	1	0
9999	2	4	816	19	39	9335	9335	2	2	100	9	135	0	1	1	7	30	95	10	1
9999	2	4	817	19	41	16754	16754	2	2	100	8	329	2	1	0	5	146	164	19	1
9999	2	4	818	19	43	18224	18224	1	1	100	8	45	0	2	0	6	17	22	6	0
9999	2	4	819	19	45	49371	49373	4	5	100	165	1585	1	13	12	139	352	1165	68	19
9999	2	4	820	19	47	17186	17186	2	2	100	8	66	0	0	1	7	6	55	5	0
9999	2	4	821	19	49	43739	66481	4	7	100	103	1116	0	7	5	91	223	858	35	7
9999	2	4	822	19	51	8799	8799	2	2	100	13	29	0	1	0	12	18	10	1	0
9999	2	4	823	19	53	8501	1987	2	1	41.6667	0	12	0	0	0	0	0	12	0	0
9999	2	4	824	19	55	17677	17857	2	3	99.496	34	109	0	1	0	33	26	75	8	0
9999	2	4	825	19	57	40536	40536	3	3	100	186	1454	0	13	19	154	327	1064	63	14
9999	2	4	826	19	59	16754	16754	2	2	100	10	232	0	0	2	8	71	160	1	1
9999	2	4	827	19	61	94323	94143	3	3	97.9292	146	1910	1	21	33	91	498	1353	59	39
9999	2	4	828	19	63	10356	10356	2	2	100	27	173	0	0	0	27	39	119	15	0
9999	2	4	829	19	65	20989	20989	3	3	100	39	199	0	2	0	37	50	137	12	1
9999	2	4	830	19	67	16388	16388	2	2	100	14	168	0	3	2	9	34	129	5	0
9999	2	4	831	19	69	10736	4484	2	1	100	3	18	0	0	0	3	4	9	5	0
9999	2	4	832	19	71	7480	0	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	2	4	833	19	73	9385	9385	2	2	95.5452	6	31	0	1	0	5	3	28	0	0
9999	2	4	834	19	75	12518	12518	2	2	98.1893	10	100	0	0	0	10	19	75	6	0
9999	2	4	835	19	77	11011	11011	1	1	100	3	47	0	0	0	3	19	24	4	1
9999	2	4	836	19	79	15755	15755	2	2	100	34	216	0	3	2	29	69	140	7	2
9999	2	4	837	19	81	11059	8255	2	2	99.6558	9	44	0	0	1	8	20	21	3	0
9999	2	4	838	19	83	17626	17626	3	3	100	16	287	1	0	0	15	77	197	13	1
9999	2	4	839	19	85	15006	15006	2	2	100	11	165	0	3	0	8	30	120	15	1
9999	2	4	840	19	87	20251	18344	3	2	100	32	351	0	2	1	29	112	217	22	1
9999	2	4	841	19	89	9616	9616	2	2	100	9	136	0	2	6	1	48	79	9	1
9999	2	4	842	19	91	9866	9866	2	2	100	2	74	0	0	0	2	22	43	9	0
9999	2	4	843	19	93	7126	7126	1	1	100	2	44	0	1	0	1	16	26	2	0
9999	2	4	844	19	95	16441	16441	3	3	100	21	114	0	0	0	21	32	73	9	0
9999	2	4	845	19	97	19954	6171	2	1	100	19	273	0	4	1	14	120	139	14	1
9999	2	4	846	19	99	37035	37035	3	3	100	41	778	0	2	4	35	196	535	47	3
9999	2	4	847	19	101	16931	16931	2	2	100	22	279	0	2	1	19	75	188	16	6
9999	2	4	848	19	103	131472	131567	5	6	99.9819	301	2612	1	41	26	233	481	2043	88	24
9999	2	4	849	19	105	20746	20746	3	3	100	5	210	0	0	0	5	59	143	8	0
9999	2	4	850	19	107	10566	10566	1	1	83.3333	12	13	1	0	0	11	6	5	2	0
9999	2	4	851	19	109	15624	15624	2	2	100	21	122	0	0	0	21	67	51	4	3
9999	2	4	852	19	111	36050	36050	4	3	100	176	1153	2	9	3	162	384	708	61	4
9999	2	4	853	19	113	212332	212332	6	6	100	449	5859	2	67	87	293	1372	4227	260	29
9999	2	4	854	19	115	11447	11447	1	1	100	10	70	0	1	0	9	27	37	6	2
9999	2	4	855	19	117	8945	8945	2	2	100	19	187	0	0	0	19	54	126	7	3
9999	2	4	856	19	119	11642	9080	2	1	100	17	70	0	6	0	11	24	43	3	2
9999	2	4	857	19	121	15761	15761	2	2	100	9	223	0	1	1	7	64	150	9	0
9999	2	4	858	19	123	22498	22498	2	2	100	49	367	1	5	3	40	102	244	21	7
9999	2	4	859	19	125	33483	24429	4	2	100	56	292	1	11	1	43	128	152	12	4
9999	2	4	860	19	127	40861	40861	3	3	100	160	1078	0	0	10	150	296	738	44	6
9999	2	4	861	19	129	15138	15138	2	2	100	41	397	0	5	3	33	159	206	32	3
9999	2	4	862	19	131	10832	9719	3	2	100	10	50	0	0	0	10	6	43	1	0
9999	2	4	863	19	133	9291	6277	2	1	100	1	19	0	0	0	1	7	9	3	1
9999	2	4	864	19	135	8012	8012	2	2	100	11	93	1	2	0	8	11	74	8	1
9999	2	4	865	19	137	10796	5772	2	1	100	9	241	0	3	0	6	65	163	13	4
9999	2	4	866	19	139	42974	42969	4	4	100	198	992	0	28	3	167	279	659	54	10
9999	2	4	867	19	141	14645	14473	2	2	100	15	123	0	0	0	15	45	72	6	0
9999	2	4	868	19	143	6496	6496	1	1	100	1	8	0	0	0	1	2	5	1	2
9999	2	4	869	19	145	16015	16015	3	3	100	15	266	1	2	0	12	47	206	13	3
9999	2	4	870	19	147	9470	9470	2	2	100	18	94	0	1	0	17	36	54	4	0
9999	2	4	871	19	149	25111	25117	2	3	100	21	316	0	2	1	18	65	234	17	2
9999	2	4	872	19	151	7348	7348	1	1	100	8	77	0	2	0	6	24	51	2	0
9999	2	4	873	19	153	455608	432898	11	12	100	1419	15740	9	155	247	1008	3366	11341	1033	64
9999	2	4	874	19	155	93646	93646	3	3	100	731	4977	4	79	62	586	1225	3170	582	39
9999	2	4	875	19	157	19013	19013	2	2	100	15	234	0	1	0	14	67	149	18	2
9999	2	4	876	19	159	5158	0	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	2	4	877	19	161	10404	8172	2	1	58.3333	10	69	0	7	2	2	27	41	0	0
9999	2	4	878	19	163	166089	166089	5	5	99.2404	768	5679	5	63	117	583	1284	4128	267	28
9999	2	4	879	19	165	12231	7098	2	1	75	3	9	0	0	0	3	1	5	3	0
9999	2	4	880	19	167	33709	23424	5	4	100	15	140	0	1	0	14	46	92	2	2
9999	2	4	881	19	169	90011	90011	5	5	100	252	2357	0	32	13	207	497	1781	79	15
9999	2	4	882	19	171	17860	14968	2	1	100	24	86	0	1	0	23	45	37	4	1
9999	2	4	883	19	173	6350	6350	1	1	83.3333	0	16	0	0	0	0	4	11	1	0
9999	2	4	884	19	175	12600	12600	2	2	100	24	224	0	0	1	23	67	137	20	3
9999	2	4	885	19	177	7610	7610	1	1	100	14	59	0	1	0	13	28	26	5	0
9999	2	4	886	19	179	35812	35812	2	2	100	86	989	2	12	9	63	245	697	47	15
9999	2	4	887	19	181	46499	46467	4	6	100	71	704	0	17	2	52	197	463	44	14
9999	2	4	888	19	183	21818	21818	2	2	100	69	237	2	10	1	56	97	129	11	0
9999	2	4	889	19	185	6437	6437	1	1	100	4	26	0	0	0	4	10	16	0	0
9999	2	4	890	19	187	38212	38212	2	2	100	158	1385	1	16	17	124	309	995	81	19
9999	2	4	891	19	189	11264	10923	2	2	97.0765	9	43	0	0	0	9	17	19	8	1
9999	2	4	892	19	191	21166	21166	2	2	100	4	133	0	0	0	4	14	113	6	0
9999	2	4	893	19	193	102713	102707	3	3	100	386	3739	1	42	35	308	764	2794	181	15
9999	2	4	894	19	195	7638	7638	1	1	100	4	100	0	0	0	4	30	66	4	0
9999	2	4	895	19	197	13298	9696	4	3	93.8428	12	81	0	4	0	8	38	40	3	0
9999	2	4	896	20	1	13456	12874	5	4	92.3683	42	406	0	5	1	36	76	314	16	9
9999	2	4	897	20	3	8153	7619	4	2	100	22	172	0	3	1	18	61	107	4	3
9999	2	4	898	20	5	17031	17031	2	2	100	44	457	1	8	3	32	129	310	18	2
9999	2	4	899	20	7	4892	4892	3	3	100	8	90	0	1	0	7	24	59	7	0
9999	2	4	900	20	9	27850	27850	5	5	98.6406	91	1018	2	15	6	68	240	741	37	5
9999	2	4	901	20	11	15269	15269	2	2	100	45	569	2	4	0	39	195	329	45	12
9999	2	4	902	20	13	10040	10047	3	4	95.5534	21	159	0	5	1	15	27	123	8	0
9999	2	4	903	20	15	66298	66298	8	8	99.7773	151	1564	2	21	11	117	284	1199	80	13
9999	2	4	904	20	17	2808	2808	1	1	100	1	14	0	0	0	1	8	4	2	0
9999	2	4	905	20	19	3692	3692	3	3	74.3138	9	24	0	0	0	9	7	13	4	1
9999	2	4	906	20	21	21740	20864	6	4	100	59	556	0	5	2	52	169	353	34	28
9999	2	4	907	20	23	2743	2743	2	2	83.7526	6	44	0	3	0	3	17	22	5	0
9999	2	4	908	20	25	2229	2229	1	1	100	3	16	0	0	0	3	2	14	0	0
9999	2	4	909	20	27	8589	8589	3	3	92.3468	11	145	0	3	0	8	35	102	8	0
9999	2	4	910	20	29	9594	9594	2	2	100	36	232	0	11	0	25	63	160	9	1
9999	2	4	911	20	31	8656	8091	5	4	100	5	69	0	1	0	4	22	40	7	0
9999	2	4	912	20	33	1903	553	3	1	66.6667	0	6	0	0	0	0	0	3	3	0
9999	2	4	913	20	35	36542	36542	5	5	98.4561	130	1123	1	6	5	118	232	842	49	4
9999	2	4	914	20	37	39383	39383	9	9	99.0614	129	1660	1	11	8	109	354	1218	88	16
9999	2	4	915	20	39	2980	2980	2	2	55.3384	3	32	0	0	0	3	15	15	2	0
9999	2	4	916	20	41	19879	19019	5	4	100	26	430	0	3	1	22	96	315	19	3
9999	2	4	917	20	43	7995	7995	5	5	97.882	17	166	0	3	0	14	79	80	6	3
9999	2	4	918	20	45	111530	111530	5	5	100	402	4547	0	44	40	318	648	3683	217	16
9999	2	4	919	20	47	3056	1136	3	1	100	5	24	0	1	0	4	11	12	1	2
9999	2	4	920	20	49	2900	2900	2	2	88.0862	5	31	0	0	0	5	14	15	2	0
9999	2	4	921	20	51	28633	28633	5	5	97.8661	87	722	0	17	4	66	119	572	30	7
9999	2	4	922	20	53	6538	6538	5	5	94.9908	14	104	0	3	1	10	39	61	4	5
9999	2	4	923	20	55	37010	37010	3	3	100	123	1065	1	19	11	92	178	845	42	16
9999	2	4	924	20	57	34063	34063	4	4	100	126	1057	0	12	17	97	254	745	58	2
9999	2	4	925	20	59	26157	26157	4	4	100	63	567	0	6	2	55	163	380	23	6
9999	2	4	926	20	61	34580	34580	3	3	100	152	675	1	17	26	108	154	499	22	17
9999	2	4	927	20	63	2712	2712	2	2	60.4351	6	44	0	0	0	6	11	31	1	0
9999	2	4	928	20	65	2613	2613	2	2	100	1	53	0	1	0	0	7	42	4	1
9999	2	4	929	20	67	7879	7879	2	2	100	17	86	0	0	0	17	28	52	6	1
9999	2	4	930	20	69	6044	6044	1	1	100	4	42	0	1	0	3	10	29	3	0
9999	2	4	931	20	71	1255	1255	1	1	91.6667	2	1	0	1	0	1	1	0	0	0
9999	2	4	932	20	73	6731	6731	1	1	100	12	96	0	2	1	9	46	45	5	1
9999	2	4	933	20	75	2707	2707	1	1	0	5	40	0	1	0	4	14	24	3	1
9999	2	4	934	20	77	6072	4590	4	3	97.7124	5	54	0	1	0	4	23	30	2	1
9999	2	4	935	20	79	35097	34904	8	8	99.1073	128	652	1	10	7	110	191	432	29	6
9999	2	4	936	20	81	4283	0	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	2	4	937	20	83	1928	1928	1	1	100	7	44	0	0	0	7	14	21	9	0
9999	2	4	938	20	85	13547	13016	5	3	97.4147	26	185	0	3	1	22	46	122	17	6
9999	2	4	939	20	87	19247	19247	8	8	98.4058	32	388	0	3	0	29	133	234	21	2
9999	2	4	940	20	89	3097	0	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	2	4	941	20	91	550034	547642	19	19	98.3348	933	11217	10	175	115	633	1411	8864	942	106
9999	2	4	942	20	93	4002	4002	1	1	66.6667	3	17	0	2	0	2	6	11	0	0
9999	2	4	943	20	95	7908	7908	3	3	98.4383	11	146	1	2	0	8	49	84	12	3
9999	2	4	944	20	97	2569	2569	1	1	100	1	44	0	0	1	0	16	24	4	0
9999	2	4	945	20	99	21744	21744	5	5	99.5834	101	692	1	10	3	87	154	508	30	15
9999	2	4	946	20	101	1761	1761	1	1	100	2	14	0	1	0	1	7	6	1	0
9999	2	4	947	20	103	76705	76711	5	6	100	331	1532	3	17	32	279	447	992	92	32
9999	2	4	948	20	105	3262	3262	1	1	100	1	56	0	0	0	1	18	34	4	0
9999	2	4	949	20	107	9717	8214	6	4	94.9487	17	164	0	0	0	17	95	57	12	3
9999	2	4	950	20	109	2815	2774	2	2	100	4	57	0	0	0	4	16	39	2	6
9999	2	4	951	20	111	33904	33004	4	3	100	89	1205	0	15	4	70	196	986	22	4
9999	2	4	952	20	113	29365	28720	8	7	96.9098	68	592	1	8	5	54	249	318	25	5
9999	2	4	953	20	115	12740	12740	7	7	97.0689	22	134	0	1	0	21	55	74	4	2
9999	2	4	954	20	117	10181	10181	5	5	76.0338	21	193	1	4	1	15	42	144	7	3
9999	2	4	955	20	119	4604	4604	2	2	74.0081	4	27	0	0	0	4	9	17	0	0
9999	2	4	956	20	121	30643	32995	4	5	100	54	644	0	11	1	42	146	472	25	10
9999	2	4	957	20	123	6413	6413	3	3	94.5891	19	69	0	2	0	17	17	51	1	0
9999	2	4	958	20	125	35696	35696	5	5	97.2966	151	1192	0	10	14	127	299	851	42	14
9999	2	4	959	20	127	5961	5961	2	2	100	14	95	0	0	0	14	30	60	5	1
9999	2	4	960	20	129	3254	3254	3	3	86.3245	9	48	0	0	0	9	12	33	3	2
9999	2	4	961	20	131	10250	10243	3	3	96.7392	7	59	0	1	0	6	20	32	7	1
9999	2	4	962	20	133	16617	16617	3	3	94.7779	41	409	0	10	0	31	133	244	32	9
9999	2	4	963	20	135	3127	3127	1	1	100	4	19	0	0	0	4	2	14	3	0
9999	2	4	964	20	137	5707	5707	2	2	91.9397	9	72	0	2	0	7	11	49	11	0
9999	2	4	965	20	139	16398	15621	9	7	94.6557	44	242	1	3	1	39	83	141	19	4
9999	2	4	966	20	141	3883	2443	2	1	100	4	30	0	0	0	4	5	24	1	0
9999	2	4	967	20	143	6130	6130	3	3	96.074	17	124	0	3	0	14	41	82	1	2
9999	2	4	968	20	145	7017	7017	2	2	100	18	150	0	2	0	16	37	108	5	1
9999	2	4	969	20	147	5678	5678	1	1	100	2	26	0	0	0	2	14	12	0	0
9999	2	4	970	20	149	21741	21098	6	5	98.398	42	291	0	5	1	36	85	192	14	6
9999	2	4	971	20	151	9717	9717	3	3	100	28	312	0	3	0	25	59	236	17	5
9999	2	4	972	20	153	2535	2535	2	2	91.236	2	20	0	0	0	2	2	15	2	0
9999	2	4	973	20	155	64921	64921	6	6	98.5933	258	2952	1	28	28	201	545	2267	141	22
9999	2	4	974	20	157	5012	5012	2	2	96.668	2	52	0	0	0	2	17	34	1	0
9999	2	4	975	20	159	10147	10147	7	7	98.2901	14	103	0	3	0	11	37	58	8	0
9999	2	4	976	20	161	71567	71567	2	2	100	181	1536	5	31	20	125	310	1190	35	10
9999	2	4	977	20	163	5214	3299	3	2	88.2894	1	22	0	0	0	1	10	10	1	0
9999	2	4	978	20	165	3328	3328	2	2	96.6171	4	45	0	2	0	2	12	29	4	0
9999	2	4	979	20	167	7014	7014	2	2	100	28	105	0	2	0	26	29	72	4	3
9999	2	4	980	20	169	55959	55959	3	3	99.7522	195	2428	4	45	26	119	491	1858	79	36
9999	2	4	981	20	171	4967	4967	2	2	96.2184	10	55	0	2	0	7	10	42	3	3
9999	2	4	982	20	173	502333	501530	22	23	99.4671	3269	21859	26	280	505	2457	4519	15313	2027	168
9999	2	4	983	20	175	23098	23098	2	2	100	75	559	1	9	5	60	145	400	14	2
9999	2	4	984	20	177	179064	177616	17	15	99.8841	771	8897	14	57	239	461	2112	6140	645	58
9999	2	4	985	20	179	2572	2572	2	2	87.2505	0	17	0	0	0	0	8	9	0	0
9999	2	4	986	20	181	6048	6048	2	2	56.4236	3	36	0	0	0	3	16	19	2	0
9999	2	4	987	20	183	3877	2201	2	1	25	0	0	0	0	0	0	0	0	0	0
9999	2	4	988	20	185	4465	4465	4	4	88.6861	6	59	0	1	1	3	20	35	3	0
9999	2	4	989	20	187	2249	2249	1	1	91.6667	3	13	0	0	0	3	4	8	1	0
9999	2	4	990	20	189	5760	3929	2	1	100	2	12	0	0	0	2	0	12	0	0
9999	2	4	991	20	191	23289	22593	7	7	94.1387	63	644	2	9	4	48	199	394	50	5
9999	2	4	992	20	193	7909	7950	2	3	97.392	25	121	0	5	1	19	27	87	6	2
9999	2	4	993	20	195	3020	3020	2	2	96.8377	8	16	1	1	0	6	3	12	0	0
9999	2	4	994	20	197	7098	6261	4	3	100	10	96	0	2	0	8	37	54	5	4
9999	2	4	995	20	199	1494	1494	1	1	83.3333	1	0	0	1	0	0	0	0	0	0
9999	2	4	996	20	201	5836	5836	1	1	100	11	23	0	1	0	10	11	9	3	3
9999	2	4	997	20	203	2248	2248	1	1	100	3	37	0	0	0	3	9	25	3	0
9999	2	4	998	20	205	9469	9469	3	3	100	27	165	0	4	0	23	45	116	4	0
9999	2	4	999	20	207	3330	3330	2	2	100	14	94	0	1	0	13	40	51	3	1
9999	2	4	1000	20	209	158471	158505	7	7	100	1003	8462	27	98	293	585	1902	5258	1303	7
9999	2	4	1001	20	777	0	0	4	4	100	6	77	0	0	1	5	7	66	4	1
9999	2	4	1002	21	1	18785	18785	4	2	100	11	92	0	4	1	7	33	49	10	2
9999	2	4	1003	21	3	20094	20094	3	2	100	15	168	0	8	2	6	78	75	16	2
9999	2	4	1004	21	5	21569	21569	4	2	100	14	239	0	6	4	4	80	143	16	1
9999	2	4	1005	21	7	8306	8306	3	2	100	6	162	0	1	0	5	52	102	7	2
9999	2	4	1006	21	9	42464	42464	5	4	100	44	501	0	8	5	30	146	319	35	6
9999	2	4	1007	21	11	11671	1541	3	1	100	0	33	0	0	0	0	11	21	1	0
9999	2	4	1008	21	13	28889	28889	4	3	100	58	946	0	8	21	29	173	739	34	7
9999	2	4	1009	21	15	119632	119632	5	3	100	167	3388	5	43	57	62	634	2626	129	11
9999	2	4	1010	21	17	20136	19476	5	3	100	37	569	0	4	23	11	181	372	16	1
9999	2	4	1011	21	19	49884	49884	7	4	100	109	1641	0	15	49	45	442	1132	67	8
9999	2	4	1012	21	21	28628	27872	5	3	100	60	765	0	8	25	27	172	562	31	6
9999	2	4	1013	21	23	8547	7901	4	2	100	10	173	0	2	2	6	75	96	2	0
9999	2	4	1014	21	25	13974	2246	3	1	100	3	53	0	2	0	0	14	36	2	0
9999	2	4	1015	21	27	20198	20198	5	4	100	9	62	1	3	1	4	33	24	6	1
9999	2	4	1016	21	29	74833	74833	9	6	100	87	1771	1	28	31	26	779	898	94	5
9999	2	4	1017	21	31	12778	12778	3	2	100	9	71	0	2	0	6	36	29	6	0
9999	2	4	1018	21	33	13074	13074	3	2	100	26	261	0	7	3	15	119	128	15	0
9999	2	4	1019	21	35	37448	37448	4	3	100	41	1167	0	9	11	21	355	768	44	5
9999	2	4	1020	21	37	90960	90960	13	11	100	167	3212	4	33	52	79	729	2326	158	16
9999	2	4	1021	21	39	5139	5139	3	2	100	5	52	0	1	0	3	17	32	3	0
9999	2	4	1022	21	41	10886	10886	3	2	100	7	162	0	2	0	5	50	97	15	3
9999	2	4	1023	21	43	27912	27912	5	3	100	20	204	0	5	7	8	68	123	13	3
9999	2	4	1024	21	45	16065	16065	3	2	100	11	129	0	2	1	7	60	56	13	2
9999	2	4	1025	21	47	74466	72837	8	4	100	172	2271	3	43	61	65	757	1408	106	19
9999	2	4	1026	21	49	35859	35859	4	3	100	159	1373	2	12	34	110	374	974	26	8
9999	2	4	1027	21	51	21880	21880	4	2	100	14	239	0	3	7	4	73	153	13	3
9999	2	4	1028	21	53	10343	2047	3	1	100	1	13	0	0	0	1	5	7	0	0
9999	2	4	1029	21	55	9379	9379	3	2	100	2	112	0	1	0	1	31	72	9	1
9999	2	4	1030	21	57	6903	6903	3	2	100	4	36	0	1	0	3	22	13	1	0
9999	2	4	1031	21	59	97324	97324	3	2	100	189	3102	2	67	45	74	736	2237	129	12
9999	2	4	1032	21	61	12245	12245	3	2	100	8	96	0	1	0	6	42	45	10	3
9999	2	4	1033	21	63	7906	0	3	1	100	0	0	0	0	0	0	0	0	0	0
9999	2	4	1034	21	65	14773	14773	4	3	100	14	179	0	1	3	9	92	82	5	1
9999	2	4	1035	21	67	297847	297847	8	5	100	1437	13729	17	138	508	774	2953	10053	724	40
9999	2	4	1036	21	69	14447	14447	3	2	100	6	80	0	1	1	3	36	39	5	2
9999	2	4	1037	21	71	39724	39101	8	4	99.4561	23	246	1	6	2	14	66	155	24	3
9999	2	4	1038	21	73	49626	49626	11	6	100	138	1944	0	35	56	47	583	1260	101	6
9999	2	4	1039	21	75	6860	4448	4	2	100	14	155	0	0	6	7	42	103	11	4
9999	2	4	1040	21	77	8648	8286	5	2	100	5	134	0	1	0	4	58	66	9	0
9999	2	4	1041	21	79	17029	17029	4	2	100	13	168	0	2	3	8	65	91	12	1
9999	2	4	1042	21	81	24832	24832	4	3	100	16	298	0	2	4	9	86	188	23	3
9999	2	4	1043	21	83	37378	36742	5	3	100	52	499	1	17	12	22	194	271	34	5
9999	2	4	1044	21	85	25924	25312	5	3	100	13	295	0	5	1	6	107	169	19	1
9999	2	4	1045	21	87	11336	11336	3	2	100	7	53	0	2	0	4	16	35	1	0
9999	2	4	1046	21	89	37165	36163	10	8	100	27	398	1	13	7	6	157	222	20	2
9999	2	4	1047	21	91	8624	8624	4	3	100	2	45	0	1	0	1	20	22	3	1
9999	2	4	1048	21	93	106272	106272	9	6	100	134	1926	3	44	48	38	366	1478	82	26
9999	2	4	1049	21	95	29480	28728	8	6	100	26	249	0	6	1	19	99	134	17	1
9999	2	4	1050	21	97	18976	18976	3	2	100	34	525	0	3	11	21	150	358	16	2
9999	2	4	1051	21	99	18325	18325	4	3	100	10	70	0	5	1	5	28	34	7	1
9999	2	4	1052	21	101	46570	46570	3	2	100	81	1163	1	19	17	44	277	824	62	5
9999	2	4	1053	21	103	15598	13939	5	2	100	14	89	0	2	3	8	33	53	3	0
9999	2	4	1054	21	105	4936	4936	3	2	71.6775	4	66	0	1	1	2	20	40	6	0
9999	2	4	1055	21	107	47244	47244	7	6	100	55	1116	1	19	10	24	308	735	73	8
9999	2	4	1056	21	109	13587	13587	4	2	98.0226	3	123	0	1	0	1	52	64	6	1
9999	2	4	1057	21	111	746283	745433	24	19	99.8622	4447	35759	57	319	1774	2297	9331	23895	2533	266
9999	2	4	1058	21	113	48922	48922	6	3	100	107	1970	0	17	51	39	606	1291	72	10
9999	2	4	1059	21	115	23517	23517	3	2	100	17	320	0	5	3	9	84	213	23	4
9999	2	4	1060	21	117	160824	160824	17	15	100	482	5163	3	87	205	188	1469	3365	329	31
9999	2	4	1061	21	119	16459	15140	4	1	100	3	23	0	1	0	1	10	11	2	1
9999	2	4	1062	21	121	30301	32103	3	3	100	36	529	1	5	12	18	266	225	38	2
9999	2	4	1063	21	123	14291	14291	3	2	100	13	128	0	5	2	5	56	60	12	0
9999	2	4	1064	21	125	59256	59256	5	3	100	53	1047	3	10	24	17	334	628	86	3
9999	2	4	1065	21	127	15970	15970	3	2	100	8	125	0	3	1	3	49	60	16	1
9999	2	4	1066	21	129	7942	7942	4	3	100	2	56	0	1	0	1	12	29	15	0
9999	2	4	1067	21	131	11388	0	3	1	100	0	0	0	0	0	0	0	0	0	0
9999	2	4	1068	21	133	24688	24688	5	4	100	10	107	0	3	2	4	50	43	13	1
9999	2	4	1069	21	135	13966	13966	3	2	100	14	69	1	2	2	8	26	36	7	0
9999	2	4	1070	21	137	24877	23622	5	2	100	13	168	0	2	6	5	63	87	19	1
9999	2	4	1071	21	139	9585	9585	3	1	100	7	89	0	3	0	4	36	44	9	0
9999	2	4	1072	21	141	27020	26162	7	5	100	27	523	0	9	7	11	182	311	29	5
9999	2	4	1073	21	143	8371	8371	4	2	100	3	135	0	1	0	2	54	76	4	0
9999	2	4	1074	21	145	66018	66018	5	3	100	145	1836	5	36	45	59	362	1370	103	9
9999	2	4	1075	21	147	18433	18433	4	1	100	10	172	0	2	5	4	89	74	8	2
9999	2	4	1076	21	149	9597	9597	4	2	100	2	79	0	1	0	1	34	39	6	0
9999	2	4	1077	21	151	83489	83489	6	5	100	171	3284	3	30	77	61	891	2287	107	8
9999	2	4	1078	21	153	13425	13425	3	2	100	4	48	0	1	0	2	21	22	5	0
9999	2	4	1079	21	155	19957	19661	4	2	100	25	293	0	5	7	14	133	143	16	2
9999	2	4	1080	21	157	31665	31665	4	3	100	37	492	1	11	7	18	195	271	26	2
9999	2	4	1081	21	159	13018	13018	3	2	100	11	110	0	2	2	6	42	54	15	0
9999	2	4	1082	21	161	17611	17611	4	3	100	29	680	0	7	12	11	205	452	23	2
9999	2	4	1083	21	163	28800	28800	4	3	100	15	216	0	4	3	8	103	95	18	1
9999	2	4	1084	21	165	6350	6350	2	1	100	1	60	0	1	0	1	32	25	3	2
9999	2	4	1085	21	167	21478	20506	4	2	100	27	278	1	4	8	14	125	139	14	2
9999	2	4	1086	21	169	10169	10169	3	2	100	3	84	0	1	0	2	34	47	3	0
9999	2	4	1087	21	171	11039	10821	5	3	87.6429	4	24	0	1	0	3	9	12	3	0
9999	2	4	1088	21	173	26682	26682	4	3	100	65	1174	2	14	29	20	427	714	33	3
9999	2	4	1089	21	175	14019	3459	3	1	100	5	69	0	1	2	1	18	48	2	0
9999	2	4	1090	21	177	31717	31717	6	4	100	17	228	0	4	4	9	65	134	29	2
9999	2	4	1091	21	179	43737	42032	6	2	100	51	734	0	18	12	21	285	428	21	2
9999	2	4	1092	21	181	7171	7184	4	3	100	8	63	1	1	2	4	25	34	4	0
9999	2	4	1093	21	183	24007	24007	6	5	99.5564	26	265	0	4	2	20	89	136	40	4
9999	2	4	1094	21	185	60671	60733	5	5	100	44	765	1	13	15	15	272	468	26	4
9999	2	4	1095	21	187	10916	10916	4	2	100	4	90	0	1	2	1	46	38	6	0
9999	2	4	1096	21	189	4788	4706	3	1	41.6667	1	38	0	0	0	0	29	8	1	0
