,aqi_good_2013,aqi_bad_2013,State,County,aqi_good_2014,aqi_bad_2014,aqi_good_2015,aqi_bad_2015,aqi_good_2016,aqi_bad_2016,aqi_good_2017,aqi_bad_2017
204,0.7197802197802198,0.0,Georgia,Richmond,0.6038781163434903,0.0,0.7335164835164835,0.0,0.7452054794520548,0.0,0.7948717948717948,0.0
205,0.9148351648351648,0.0,Georgia,Rockdale,0.8512396694214877,0.0,0.8763736263736264,0.0,0.7458333333333333,0.0,0.8584905660377359,0.0
206,0.9469387755102041,0.0,Georgia,Sumter,0.9385245901639344,0.0,0.963265306122449,0.0,0.889795918367347,0.0,0.9428571428571428,0.0
207,0.6795580110497238,0.0,Georgia,Walker,0.6892655367231638,0.0,0.7353760445682451,0.0,0.7672413793103449,0.0,0.7818181818181819,0.0
208,0.7636363636363637,0.0,Georgia,Washington,0.7719298245614035,0.0,0.8991596638655462,0.0,0.907563025210084,0.0,0.8688524590163934,0.0
209,0.00821917808219178,0.0027397260273972603,Hawaii,Hawaii,0.0521978021978022,0.0027472527472527475,0.005479452054794521,0.00821917808219178,0.00273224043715847,0.00273224043715847,0.23868312757201646,0.00823045267489712
210,0.9506849315068493,0.0,Hawaii,Honolulu,0.969187675070028,0.0,0.9013698630136986,0.0,0.9644808743169399,0.0,0.9447513812154696,0.0
211,0.9972602739726028,0.0,Hawaii,Kauai,0.9824046920821115,0.0,0.994475138121547,0.0,0.994413407821229,0.0,0.9944444444444445,0.0
212,0.9060773480662984,0.0,Hawaii,Maui,0.9736070381231672,0.0,0.9424657534246575,0.0,0.9508196721311475,0.0,0.9558011049723757,0.0
213,0.7616438356164383,0.0,Idaho,Ada,0.8054794520547945,0.0,0.8054794520547945,0.0,0.773224043715847,0.0,0.7955801104972375,0.0
214,0.7890410958904109,0.0,Idaho,Bannock,0.8821917808219178,0.0,0.8767123287671232,0.0,0.8661202185792349,0.0,0.75,0.0
215,0.8050139275766016,0.0,Idaho,Benewah,0.7154696132596685,0.0,0.5506849315068493,0.0,0.7021857923497268,0.0,0.6707818930041153,0.0
216,0.9926739926739927,0.0,Idaho,Bonner,0.9937694704049844,0.0,0.8657534246575342,0.0,0.9207650273224044,0.0,0.9553072625698324,0.0
217,0.9027777777777778,0.0,Idaho,Butte,0.9312320916905444,0.0,0.9027777777777778,0.0,0.9585635359116023,0.0,0.8801652892561983,0.0
218,0.9102564102564102,0.0,Idaho,Canyon,0.9616438356164384,0.0,0.8598901098901099,0.0,0.6994535519125683,0.0,0.8232044198895028,0.0
219,0.9943820224719101,0.0,Idaho,Caribou,0.994269340974212,0.0,1.0,0.0,0.9943977591036415,0.0,0.9885714285714285,0.0
220,0.93,0.0,Idaho,Custer,1.0,0.0,0.9829059829059829,0.0,0.896551724137931,0.0,1.0,0.0
221,0.7983193277310925,0.0,Idaho,Franklin,0.9220055710306406,0.0,0.8835820895522388,0.0,0.8571428571428571,0.0,0.8397790055248618,0.0
222,0.6069364161849711,0.0,Idaho,Lemhi,0.6120689655172413,0.0,0.6309859154929578,0.0028169014084507044,0.6318681318681318,0.0,0.7359550561797753,0.0
223,0.4712328767123288,0.0,Idaho,Shoshone,0.6493150684931507,0.0,0.5509641873278237,0.0,0.6693989071038251,0.0,0.6685082872928176,0.0
224,0.9306930693069307,0.0,Illinois,Adams,0.9014084507042254,0.0,0.9018691588785047,0.0,0.9299065420560748,0.0,0.8591549295774648,0.0
