,COUNTY,NAME,ST,Population,Num_household,Household_size,Age25_over,Num_pov_det,Num_in_pov,Median_hhinc,Incpc,median_rent_value,median_home_value,state,county,Pov_rate
579,057,"Latah County, Idaho",16,4509,1721,15080,21379,35107,7597,42439.0,22766,595.0,191100.0,16,057,0.2163955906229527
580,059,"Lemhi County, Idaho",16,899,472,3721,5955,7649,1430,34329.0,22134,409.0,172700.0,16,059,0.1869525428160544
581,061,"Lewis County, Idaho",16,1437,727,1625,2730,3750,652,36505.0,21152,465.0,115300.0,16,061,0.17386666666666667
582,063,"Lincoln County, Idaho",16,1136,442,1624,3150,5202,709,43273.0,17204,536.0,121000.0,16,063,0.13629373317954632
583,065,"Madison County, Idaho",16,3086,994,10305,15633,37112,13232,32233.0,14653,597.0,177700.0,16,065,0.35654235826686786
584,067,"Minidoka County, Idaho",16,1945,799,7148,12691,20080,3501,44853.0,20674,418.0,111000.0,16,067,0.17435258964143427
585,069,"Nez Perce County, Idaho",16,4347,1845,16096,27509,38632,4581,48160.0,25177,556.0,167900.0,16,069,0.11858045143922137
586,071,"Oneida County, Idaho",16,661,278,1582,2679,4212,615,41338.0,20089,360.0,132500.0,16,071,0.146011396011396
587,073,"Owyhee County, Idaho",16,1442,635,3929,7305,11219,3091,33440.0,16854,427.0,122400.0,16,073,0.27551475176040646
588,075,"Payette County, Idaho",16,1625,647,8147,14774,22261,4152,44257.0,20689,524.0,129300.0,16,075,0.18651453214141323
589,077,"Power County, Idaho",16,755,306,2563,4686,7659,1034,44779.0,18877,444.0,125500.0,16,077,0.13500456978717848
590,079,"Shoshone County, Idaho",16,2045,1123,5712,9187,12286,2108,37665.0,21254,492.0,119600.0,16,079,0.1715774051766238
591,081,"Teton County, Idaho",16,898,435,3605,6644,10278,1110,53474.0,24118,648.0,222900.0,16,081,0.10799766491535318
592,083,"Twin Falls County, Idaho",16,6241,2443,29017,50530,78646,12418,44048.0,21553,594.0,147900.0,16,083,0.15789741372733515
593,085,"Valley County, Idaho",16,611,736,3188,7268,9580,1434,48384.0,23962,580.0,221500.0,16,085,0.14968684759916492
594,087,"Washington County, Idaho",16,1194,576,3812,6980,9840,1798,34775.0,18343,515.0,127400.0,16,087,0.18272357723577234
595,001,"Adams County, Illinois",17,7300,3256,26883,46090,65489,9433,45965.0,24380,439.0,110000.0,17,001,0.14403945700804716
596,003,"Alexander County, Illinois",17,1160,639,2644,4951,7089,2424,27265.0,14729,240.0,50200.0,17,003,0.3419382141345747
597,005,"Bond County, Illinois",17,2315,961,6148,11964,15702,2593,47946.0,22867,439.0,106900.0,17,005,0.16513819895554707
598,007,"Boone County, Illinois",17,3273,1257,18129,34670,53389,5841,58248.0,26170,602.0,143700.0,17,007,0.10940455899155256
599,009,"Brown County, Illinois",17,918,361,2140,5059,5196,565,50739.0,21065,423.0,85800.0,17,009,0.10873749037721324
600,011,"Bureau County, Illinois",17,6838,3066,14023,23976,33562,4191,50423.0,27304,469.0,105600.0,17,011,0.12487336869078124
601,013,"Calhoun County, Illinois",17,1069,588,2063,3605,4816,606,53869.0,26407,358.0,121400.0,17,013,0.12583056478405316
602,015,"Carroll County, Illinois",17,2887,1399,6617,10925,14679,1843,48631.0,26493,413.0,95700.0,17,015,0.12555351181960625
603,017,"Cass County, Illinois",17,2252,1028,5200,8913,13057,1688,47434.0,24262,416.0,77000.0,17,017,0.12927931377805008
604,019,"Champaign County, Illinois",17,19035,7771,79912,117746,189737,43284,46495.0,26078,682.0,150200.0,17,019,0.22812630114316132
605,021,"Christian County, Illinois",17,5090,2171,14013,24019,32268,4714,45334.0,23263,441.0,83800.0,17,021,0.14608900458658733
606,023,"Clark County, Illinois",17,2010,913,6647,11221,15891,2360,50517.0,25744,402.0,86200.0,17,023,0.14851173620288213
607,025,"Clay County, Illinois",17,1750,781,5525,9366,13294,1839,44209.0,22797,324.0,77000.0,17,025,0.13833308259365126
608,027,"Clinton County, Illinois",17,6101,2351,13866,26599,35992,3193,63236.0,28839,564.0,134500.0,17,027,0.08871415870193376
609,029,"Coles County, Illinois",17,5200,2112,21063,32350,49094,10951,39588.0,23525,491.0,91800.0,17,029,0.22306188128895588
610,031,"Cook County, Illinois",17,392664,165602,1942959,3537179,5152023,879499,55251.0,31013,863.0,218700.0,17,031,0.1707094475315813
611,033,"Crawford County, Illinois",17,3032,1261,7620,13928,18129,2310,47468.0,26351,389.0,81000.0,17,033,0.12742015555187822
612,035,"Cumberland County, Illinois",17,1652,725,4310,7587,10784,1700,46061.0,22596,355.0,93400.0,17,035,0.15764094955489613
613,037,"DeKalb County, Illinois",17,9801,3750,37269,60466,98305,18336,54101.0,24025,737.0,165200.0,17,037,0.18652154010477595
614,039,"De Witt County, Illinois",17,2301,1056,6840,11618,16106,2073,53959.0,29100,411.0,105300.0,17,039,0.12870979759095988
615,041,"Douglas County, Illinois",17,3073,1321,7618,13182,19636,2019,51810.0,25455,501.0,100500.0,17,041,0.10282134854349155
616,043,"DuPage County, Illinois",17,78812,30030,338083,627482,917563,67941,79658.0,39336,1029.0,278500.0,17,043,0.07404505194738673
617,045,"Edgar County, Illinois",17,2760,1253,7716,12791,17668,2999,45691.0,25389,403.0,76700.0,17,045,0.16974190627122482
618,047,"Edwards County, Illinois",17,1358,652,2785,4631,6613,851,44497.0,22885,333.0,69300.0,17,047,0.12868592166943899
619,049,"Effingham County, Illinois",17,4584,1986,13330,23140,33672,3557,52224.0,26775,450.0,128200.0,17,049,0.10563673081492041
620,051,"Fayette County, Illinois",17,3174,1409,7761,15284,20288,3644,43944.0,21472,412.0,82400.0,17,051,0.1796135646687697
621,053,"Ford County, Illinois",17,2417,1097,5626,9665,13397,1790,49947.0,26010,444.0,93100.0,17,053,0.13361200268716877
622,055,"Franklin County, Illinois",17,5878,2756,16257,27687,38970,7191,39512.0,21625,408.0,66300.0,17,055,0.18452655889145497
623,057,"Fulton County, Illinois",17,5809,2614,14375,26041,33993,4838,46083.0,22651,471.0,81500.0,17,057,0.1423234195275498
624,059,"Gallatin County, Illinois",17,1166,588,2408,3893,5360,837,39636.0,22125,238.0,65700.0,17,059,0.15615671641791046
625,061,"Greene County, Illinois",17,2395,1117,5458,9490,13060,2231,42565.0,22105,406.0,76000.0,17,061,0.17082695252679939
626,063,"Grundy County, Illinois",17,5555,2199,18492,33005,49942,4531,65887.0,29622,770.0,182400.0,17,063,0.09072524127988467
627,065,"Hamilton County, Illinois",17,968,450,3473,5842,8200,1211,44159.0,24110,350.0,84700.0,17,065,0.14768292682926829
628,067,"Hancock County, Illinois",17,3451,1677,7862,13470,18495,2159,47699.0,25085,423.0,83400.0,17,067,0.11673425250067586
629,069,"Hardin County, Illinois",17,799,476,1677,3055,4183,864,38838.0,21415,245.0,68800.0,17,069,0.20655032273487928
630,071,"Henderson County, Illinois",17,1383,726,3094,5206,6982,692,47672.0,26603,413.0,87100.0,17,071,0.099112002291607
631,073,"Henry County, Illinois",17,6146,2698,20170,34483,48991,5256,53480.0,27402,444.0,110800.0,17,073,0.1072850115327305
632,075,"Iroquois County, Illinois",17,6178,2674,11829,20316,28529,4735,47834.0,25565,461.0,95900.0,17,075,0.16597146762942971
633,077,"Jackson County, Illinois",17,5911,2718,23390,35056,55336,16853,33871.0,21147,529.0,103000.0,17,077,0.30455761168136475
634,079,"Jasper County, Illinois",17,1319,583,3781,6768,9532,881,54209.0,25303,331.0,94500.0,17,079,0.09242551405791019
635,081,"Jefferson County, Illinois",17,7042,3018,15277,26773,36413,6179,43247.0,22975,428.0,87300.0,17,081,0.16969214291599155
636,083,"Jersey County, Illinois",17,2337,992,8830,15521,21671,1590,53271.0,25901,494.0,124300.0,17,083,0.07336994139633611
637,085,"Jo Daviess County, Illinois",17,3495,1769,9542,16422,22148,2032,53221.0,29362,445.0,138900.0,17,085,0.09174643308650894
638,087,"Johnson County, Illinois",17,2214,921,4407,9346,10876,1589,42287.0,20014,428.0,93100.0,17,087,0.14610150790731888
639,089,"Kane County, Illinois",17,32896,11773,172479,334407,518550,59033,70696.0,31056,869.0,213200.0,17,089,0.11384244528010799
640,091,"Kankakee County, Illinois",17,11949,4715,40880,73073,107602,17365,52110.0,24449,663.0,138700.0,17,091,0.16138175870336982
641,093,"Kendall County, Illinois",17,5349,1938,38516,75012,119248,6616,84385.0,31053,1151.0,200200.0,17,093,0.05548101435663491
642,095,"Knox County, Illinois",17,7511,3256,21301,36351,47891,9013,39976.0,22241,429.0,80400.0,17,095,0.18819820007934684
643,097,"Lake County, Illinois",17,61722,22948,242426,451898,685586,65728,78026.0,39299,927.0,245300.0,17,097,0.09587126924995551
644,099,"LaSalle County, Illinois",17,13999,5953,44242,78046,109287,14386,50633.0,25755,536.0,123100.0,17,099,0.1316350526595112
645,101,"Lawrence County, Illinois",17,2687,879,5015,12313,11152,1509,40841.0,14468,374.0,66700.0,17,101,0.13531205164992827
646,103,"Lee County, Illinois",17,5201,2078,13517,24945,31990,3555,52379.0,25363,514.0,113600.0,17,103,0.1111284776492654
647,105,"Livingston County, Illinois",17,6110,2380,14464,26556,33545,3897,54254.0,25769,491.0,107200.0,17,105,0.11617230585780296
648,107,"Logan County, Illinois",17,5694,2083,10711,20846,23290,3303,50539.0,21786,478.0,98900.0,17,107,0.14182052382996996
649,109,"McDonough County, Illinois",17,3927,1672,12129,18342,27748,6394,40314.0,21664,502.0,89900.0,17,109,0.23043102205564364
650,111,"McHenry County, Illinois",17,24401,9348,109491,202962,305451,24037,77222.0,33735,918.0,208200.0,17,111,0.07869347293019174
651,113,"McLean County, Illinois",17,17632,7061,65346,103933,165186,23795,62211.0,31305,665.0,160500.0,17,113,0.14404973787124817
652,115,"Macon County, Illinois",17,11962,5307,44915,74408,105591,19411,47176.0,26895,513.0,94900.0,17,115,0.18383195537498462
653,117,"Macoupin County, Illinois",17,6653,2998,18982,32811,45739,5729,51206.0,25962,451.0,94300.0,17,117,0.1252541594700365
654,119,"Madison County, Illinois",17,22275,9585,107111,182966,261690,34818,53431.0,28337,599.0,126500.0,17,119,0.13305055600137566
655,121,"Marion County, Illinois",17,6506,2930,15783,26574,37503,6965,42238.0,22808,419.0,68600.0,17,121,0.1857184758552649
656,123,"Marshall County, Illinois",17,2640,1231,4993,8713,11886,1201,53423.0,27739,448.0,104600.0,17,123,0.10104324415278479
657,125,"Mason County, Illinois",17,2661,1249,6116,10047,13844,2095,41567.0,24173,425.0,81300.0,17,125,0.1513290956370991
658,127,"Massac County, Illinois",17,1658,778,5987,10598,14781,2705,40977.0,22927,451.0,83900.0,17,127,0.18300520939043366
659,129,"Menard County, Illinois",17,2062,909,5144,8817,12382,1404,60486.0,30578,441.0,127900.0,17,129,0.11339040542723308
660,131,"Mercer County, Illinois",17,3003,1324,6607,11377,15862,1498,54757.0,26823,431.0,98000.0,17,131,0.09443954104148279
661,133,"Monroe County, Illinois",17,2741,1089,12699,23364,33202,1667,70859.0,32889,664.0,191200.0,17,133,0.05020781880609602
662,135,"Montgomery County, Illinois",17,5203,2015,10985,20886,23735,3503,46966.0,19866,424.0,78300.0,17,135,0.14758795028439015
663,137,"Morgan County, Illinois",17,4530,1895,13825,24088,31949,4580,45978.0,24586,454.0,98500.0,17,137,0.1433534695921625
664,139,"Moultrie County, Illinois",17,2191,940,5799,10186,14543,1929,49681.0,25053,469.0,100900.0,17,139,0.13264113319122603
665,141,"Ogle County, Illinois",17,6338,2633,20731,35909,51715,5477,54849.0,27451,537.0,140000.0,17,141,0.10590737696993135
666,143,"Peoria County, Illinois",17,17963,7808,76133,124036,181772,31194,51147.0,28610,576.0,126600.0,17,143,0.17161058908962876
667,145,"Perry County, Illinois",17,2815,1210,8025,15317,19654,3380,42478.0,21720,358.0,78400.0,17,145,0.17197517044876362
668,147,"Piatt County, Illinois",17,2611,1152,6645,11567,16392,1019,66261.0,32724,542.0,123600.0,17,147,0.06216447047340166
669,149,"Pike County, Illinois",17,3067,1500,6677,11247,15576,2133,40588.0,21594,346.0,75300.0,17,149,0.13694144838212635
670,151,"Pope County, Illinois",17,619,393,1593,3148,4109,615,39223.0,21131,286.0,102000.0,17,151,0.14967145290825018
671,153,"Pulaski County, Illinois",17,1149,640,2334,4054,5839,1178,31980.0,18923,332.0,57600.0,17,153,0.20174687446480563
672,155,"Putnam County, Illinois",17,1409,663,2453,4200,5781,691,56358.0,29918,500.0,121300.0,17,155,0.1195294931672721
673,157,"Randolph County, Illinois",17,4778,1982,11895,24041,29660,3816,48158.0,22895,460.0,96700.0,17,157,0.12865812542144303
674,159,"Richland County, Illinois",17,2026,941,6503,11243,15797,2382,44127.0,23498,395.0,83800.0,17,159,0.15078812432740393
675,161,"Rock Island County, Illinois",17,14474,6378,60391,100858,142166,21223,48817.0,26391,561.0,113800.0,17,161,0.1492832322777598
676,163,"St. Clair County, Illinois",17,19337,8450,102267,177595,262974,47946,49895.0,26738,589.0,120400.0,17,163,0.18232220675808256
677,165,"Saline County, Illinois",17,2721,1277,9955,17210,24057,5534,38258.0,21175,377.0,69400.0,17,165,0.23003699546909423
678,167,"Sangamon County, Illinois",17,19700,8755,82885,135955,194717,30297,56167.0,31024,577.0,130900.0,17,167,0.15559504306249583
679,169,"Schuyler County, Illinois",17,1024,456,3000,5409,7156,1382,47723.0,24077,379.0,78100.0,17,169,0.19312465064281722
680,171,"Scott County, Illinois",17,1341,623,2124,3637,5029,712,47222.0,24978,335.0,84300.0,17,171,0.14157884271226884
681,173,"Shelby County, Illinois",17,3432,1539,9044,15670,21857,2449,47850.0,23697,386.0,85300.0,17,173,0.11204648396394748
682,175,"Stark County, Illinois",17,1378,600,2391,4177,5734,684,50085.0,27148,379.0,85100.0,17,175,0.11928845483083363
683,177,"Stephenson County, Illinois",17,5846,2620,19299,32774,45719,6849,45331.0,24253,473.0,98900.0,17,177,0.14980642621229687
684,179,"Tazewell County, Illinois",17,14113,5888,54288,94102,132795,11559,58194.0,29718,546.0,134900.0,17,179,0.08704393990737604
685,181,"Union County, Illinois",17,2409,1064,6712,12480,17315,2971,42606.0,23140,341.0,93900.0,17,181,0.171585330638175
686,183,"Vermilion County, Illinois",17,10001,4466,31531,54239,77368,14571,42977.0,22233,464.0,75800.0,17,183,0.18833367800641093
687,185,"Wabash County, Illinois",17,1697,753,4871,8113,11531,1447,47491.0,24155,396.0,81100.0,17,185,0.1254878154539936
688,187,"Warren County, Illinois",17,2381,1017,6829,11603,16474,2464,43699.0,22876,407.0,81900.0,17,187,0.14956901784630328
689,189,"Washington County, Illinois",17,3209,1446,5777,10266,14199,1834,53202.0,28683,418.0,106600.0,17,189,0.12916402563560814
690,191,"Wayne County, Illinois",17,2852,1307,7043,11549,16436,2385,44993.0,23869,360.0,77800.0,17,191,0.14510829885616938
691,193,"White County, Illinois",17,2217,1049,6171,10318,14078,1916,44648.0,25534,371.0,70900.0,17,193,0.13609887768148884
692,195,"Whiteside County, Illinois",17,6935,3009,23548,39785,56349,6740,47401.0,25490,495.0,99200.0,17,195,0.11961170562033044
693,197,"Will County, Illinois",17,51475,18788,223640,437079,674901,53482,76101.0,31310,863.0,209800.0,17,197,0.07924421507747062
694,199,"Williamson County, Illinois",17,6748,3064,26796,47041,65167,9783,44453.0,24669,505.0,99200.0,17,199,0.15012199426089892
695,201,"Winnebago County, Illinois",17,24735,10673,113912,195388,285425,47851,48225.0,25198,607.0,117700.0,17,201,0.16764824384689497
696,203,"Woodford County, Illinois",17,5694,2240,14350,25868,38015,3105,65852.0,30804,557.0,158200.0,17,203,0.08167828488754439
697,001,"Adams County, Indiana",18,3342,1206,12183,20912,33911,5529,48188.0,21274,455.0,116900.0,18,001,0.16304443985727346
698,003,"Allen County, Indiana",18,31263,13221,140536,233222,357112,56542,49092.0,25770,548.0,114600.0,18,003,0.15833127982257666
699,005,"Bartholomew County, Indiana",18,6485,2731,30518,53618,78285,10027,55050.0,27987,637.0,136000.0,18,005,0.1280832854314364
700,007,"Benton County, Indiana",18,1757,771,3429,5892,8620,1181,47046.0,22526,477.0,83800.0,18,007,0.13700696055684455
701,009,"Blackford County, Indiana",18,1569,703,5228,8739,12134,1700,38190.0,20534,417.0,67500.0,18,009,0.14010219218724246
702,011,"Boone County, Indiana",18,5005,1959,22924,39913,59817,3498,67552.0,38038,667.0,187600.0,18,011,0.05847835899493455
703,013,"Brown County, Indiana",18,1352,693,6095,11036,14859,1865,54615.0,29903,649.0,162300.0,18,013,0.12551315700922
704,015,"Carroll County, Indiana",18,2586,1159,7793,13748,19812,2149,52005.0,25365,493.0,112100.0,18,015,0.10846961437512619
705,017,"Cass County, Indiana",18,4350,1770,14555,25838,37650,5884,42290.0,22125,464.0,82400.0,18,017,0.15628154050464807
706,019,"Clark County, Indiana",18,8347,3705,42974,77603,111396,12009,51699.0,25470,604.0,129000.0,18,019,0.10780458903371755
707,021,"Clay County, Indiana",18,2807,1233,10345,18235,26200,3807,47602.0,21856,450.0,95000.0,18,021,0.14530534351145039
708,023,"Clinton County, Indiana",18,3645,1504,11643,21499,32032,4504,48478.0,22337,518.0,98100.0,18,023,0.14060939060939062
709,025,"Crawford County, Indiana",18,1487,772,4101,7389,10488,2166,38695.0,18835,334.0,86300.0,18,025,0.20652173913043478
710,027,"Daviess County, Indiana",18,3554,1469,11452,20092,31859,4192,47342.0,21101,427.0,110200.0,18,027,0.13157977337643995
711,029,"Dearborn County, Indiana",18,4143,1664,18634,33990,48816,4553,58680.0,27907,598.0,159100.0,18,029,0.09326860045886595
712,031,"Decatur County, Indiana",18,2526,1057,10074,17634,25771,3647,49799.0,23346,554.0,115100.0,18,031,0.1415156571339878
713,033,"DeKalb County, Indiana",18,4132,1694,16247,28125,41929,6107,48341.0,24016,511.0,110100.0,18,033,0.14565098142097355
714,035,"Delaware County, Indiana",18,10713,4458,45761,71099,109815,24209,38830.0,21179,545.0,87700.0,18,035,0.22045257933797752
715,037,"Dubois County, Indiana",18,3409,1373,16190,28503,41416,4071,53513.0,25972,471.0,137700.0,18,037,0.0982953447942824
716,039,"Elkhart County, Indiana",18,13915,5395,70439,126571,196763,31601,47913.0,21817,606.0,124000.0,18,039,0.16060438192139784
717,041,"Fayette County, Indiana",18,2236,980,9336,16551,23386,4806,39379.0,20508,476.0,81900.0,18,041,0.20550756863080474
718,043,"Floyd County, Indiana",18,6900,2958,29088,51455,74648,9530,54914.0,28116,572.0,156300.0,18,043,0.12766584503268674
719,045,"Fountain County, Indiana",18,2511,1123,6951,11656,16535,1992,46760.0,24619,460.0,87500.0,18,045,0.12047172664045963
720,047,"Franklin County, Indiana",18,2356,990,8848,15561,22847,2413,51748.0,24032,476.0,147600.0,18,047,0.10561561693001269
721,049,"Fulton County, Indiana",18,1997,939,7963,13991,20257,3011,45332.0,22807,453.0,95400.0,18,049,0.14863997630448733
722,051,"Gibson County, Indiana",18,4103,1756,13102,22878,32802,3675,48303.0,24682,449.0,103000.0,18,051,0.11203585147247119
723,053,"Grant County, Indiana",18,7137,2867,26477,45070,63186,11829,40294.0,20440,473.0,82800.0,18,053,0.18720919190960023
724,055,"Greene County, Indiana",18,3629,1694,12798,22774,32428,4398,45397.0,22767,410.0,90500.0,18,055,0.13562353521647957
725,057,"Hamilton County, Indiana",18,17343,6684,108253,190788,294779,13889,86222.0,41316,871.0,222900.0,18,057,0.04711665349295574
726,059,"Hancock County, Indiana",18,4713,1892,26340,48118,70610,4583,66606.0,29058,666.0,156300.0,18,059,0.06490582070528254
727,061,"Harrison County, Indiana",18,3180,1356,14604,27167,38736,5392,52128.0,24460,513.0,129300.0,18,061,0.13919867823213547
728,063,"Hendricks County, Indiana",18,9638,3618,54652,100853,150389,7514,70163.0,30364,785.0,162400.0,18,063,0.04996376064738777
